API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
1413951732,9884,1413961616,6962997918,8376959534,204803851,7167811653,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1413961996,9932,1413971928,7167792897,8581764825,204803786,7372606615,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1413972301,9932,1413982233,7372587882,8786570115,204803723,7577401537,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1413982592,9969,1413992561,7577382748,8991375309,204803755,7782196472,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1413992939,9948,1414002887,7782177777,9196180664,204803626,7986991351,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414003234,9939,1414013173,7986972493,9400985666,204803851,8191786283,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414013534,10021,1414023555,8191767370,9605790925,204803818,8396581209,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414023899,9955,1414033854,8396562297,9810596151,204803818,8601376070,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414034208,9948,1414044156,8601357317,10015401473,204803724,8806170989,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414044513,12033,1414056546,8806150027,10220206573,204803853,9010965913,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414056958,9950,1414066908,9010945086,10425011994,204803661,9215758697,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414067304,9683,1414076987,9215740140,10629817127,204803757,9420553580,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414077341,9919,1414087260,9420535128,10834622388,204803725,9625348772,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414087604,9946,1414097550,9625330067,11039427617,204803725,9830143738,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414097958,9927,1414107885,9830124864,11244232749,204803821,10034938612,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414108236,10021,1414118257,10034919721,11449037978,204803821,10239733563,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414118628,9838,1414128466,10239714869,11653843335,204803693,10444528400,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414128820,9986,1414138806,10444509598,11858648404,204803853,10649323437,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414139162,9936,1414149098,10649304535,12063453633,204803850,10854118321,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414149480,9925,1414159405,10854099518,12268258923,204803787,11058913230,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414159766,12619,1414172385,11058891861,12473064246,204803690,11263708170,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414172823,9855,1414182678,11263686762,12677869440,204803722,11468500339,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414183039,9862,1414192901,11468481797,12882674698,204803690,11673295349,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414193292,9942,1414203234,11673276659,13087479893,204803722,11878090323,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414203590,9972,1414213562,11878071429,13292284991,204803850,12082885251,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414213912,9980,1414223892,12082866421,13497090313,204803754,12287680155,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414224283,10017,1414234300,12287661207,13701895507,204803786,12492475010,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414234645,10297,1414244942,12492455888,13906700830,204803690,12697269875,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414245329,9900,1414255229,12697250698,14111505927,204803818,12902064416,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1414255611,10012,1414265623,12902045594,14316311217,204803754,13106859360,3098,3098,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
