API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
289594459,1136662114,1426256573,2003,1426258576,819212293,1955876410,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426259641,17142,1426276783,819195431,2245472214,819212076,1638424649,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426277482,11463,1426288945,1638396721,3064685666,819212044,2457620228,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426289379,9988,1426299367,2457599688,3883899055,819212086,3276821762,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426299777,11964,1426311741,3276800744,4703112485,819212089,4096024797,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426312128,10508,1426322636,4096003282,5522325918,819212088,4915225878,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426322976,10693,1426333669,4915205617,6341539286,819212150,5734428460,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426334015,12044,1426346059,5734406593,7160752652,819212214,6553630851,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426346466,10194,1426356660,6553609711,7979966371,819211919,7372831824,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426357037,10023,1426367060,7372812766,8799179826,819211887,8192034676,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426367409,9967,1426377376,8192015840,9618393216,819211930,9011237737,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426377732,12539,1426390271,9011216250,10437606521,819212071,9830440860,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426390816,10469,1426401285,9830418875,11256820160,819211879,10649641223,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426401761,10295,1426412056,10649621423,12076033479,819211992,11468843710,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426412403,9902,1426422305,11468824638,12895246943,819211959,12288046499,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426422700,9832,1426432532,12288027746,13714460278,819212060,13107249638,2971,2971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
