API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
210712342,164067493,,,374776944,819213218,983277820,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374782502,7433,374789935,819201379,1193991314,819213665,1638422477,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374790414,6029,374796443,1638409656,2013206099,819213702,2457629387,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374796697,4732,374801429,2457619460,2832420889,819213734,3276837926,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374801737,7152,374808889,3276826854,3651635743,819213703,4096047709,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374809183,4570,374813753,4096036782,4470850535,819213738,4915255090,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374813995,5084,374819079,4915246665,5290065744,819213354,5734465103,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374819368,4539,374823907,5734456343,6109280250,819213672,6553674554,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374824181,4830,374829011,6553666095,6928495106,819213639,7372884564,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374829256,4930,374834186,7372875935,7747710121,819213448,8192094313,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374834428,5826,374840254,8192084691,8566924945,819213449,9011303966,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374840498,4847,374845345,9011294137,9386139482,819213737,9830512721,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374845729,4977,374850706,9830503665,10205354371,819213681,10649722323,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374851082,5111,374856193,10649713267,11024569460,819213424,11468931802,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374856471,4839,374861310,11468922726,11843784036,819213692,12288141257,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374861557,5997,374867554,12288131326,12662998880,819213697,13107351020,3396,3396,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
