API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
363075311,4900,363080211,3686392536,4049472747,204804292,3891201728,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363080444,4947,363085391,3891192736,4254278127,204804324,4096002007,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363085624,4813,363090437,4095992974,4459083411,204804453,4300802240,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363090667,6147,363096814,4300792138,4663888952,204804324,4505602609,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363097050,3926,363100976,4505593388,4868694364,204804324,4710401638,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363101288,3768,363105056,4710394752,5073499808,204804293,4915202813,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363105291,5425,363110716,4915194409,5278305125,204804388,5120004222,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363110948,5013,363115961,5119994992,5483110953,204803973,5324803978,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363116191,5696,363121887,5324794159,5687916046,204804291,5529604146,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363122167,4460,363126627,5529595118,5892721745,204804006,5734403584,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363126912,4204,363131116,5734395723,6097526839,204804330,5939204257,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363131404,5497,363136901,5939195228,6302332129,204804456,6144005181,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363137252,4911,363142163,6143995542,6507137705,204804298,6348804751,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363142449,5714,363148163,6348794864,6711943027,204804392,6553604970,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363148400,5035,363153435,6553595168,6916748603,204804234,6758404437,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363153666,3710,363157376,6758396901,7121554277,204803977,6963204588,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363157609,5484,363163093,6963196537,7326359630,204804041,7168006062,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363163372,4885,363168257,7167996502,7531164759,204804329,7372805716,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363168492,5338,363173830,7372796378,7735970208,204804297,7577606013,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363174065,5208,363179273,7577596256,7940775529,204804391,7782405855,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363179508,4097,363183605,7782397499,8145581104,204804229,7987205825,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363183838,5026,363188864,7987197525,8350386389,204804358,8192006909,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363189096,4765,363193861,8191998326,8555192187,204803973,8396807064,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363194080,4985,363199065,8396798247,8759997312,204804261,8601607493,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363199285,5742,363205027,8601597506,8964802533,204804453,8806407701,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363205247,4274,363209521,8806398458,9169607979,204804420,9011207152,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363209752,5221,363214973,9011198834,9374413807,204804006,9216008061,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363215304,5370,363220674,9215998259,9579218933,204804293,9420807922,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363221093,5276,363226369,9420797881,9784024250,204804389,9625607546,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363226646,5973,363232619,9625597140,9988829759,204804298,9830407411,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363232864,5049,363237913,9830397296,10193635209,204804267,10035206612,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363238133,5011,363243144,10035197388,10398440532,204804364,10240006763,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363243415,5124,363248539,10239997381,10603245920,204804396,10444806901,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363248777,4828,363253605,10444797799,10808051404,204804331,10649606958,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363253838,6033,363259871,10649597016,11012856887,204804268,10854407317,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363260104,4885,363264989,10854397286,11217662275,204804299,11059206470,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363265223,3734,363268957,11059198801,11422467758,204804236,11264006771,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363269190,4607,363273797,11263999349,11627273146,204804267,11468808223,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363274031,4494,363278525,11468799912,11832078437,204804395,11673608801,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363278758,5865,363284623,11673599362,12036883985,204804264,11878409491,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363284857,4888,363289745,11878399496,12241689241,204804423,12083208807,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363289978,4193,363294171,12083200645,12446494816,204804264,12288009102,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363294404,4643,363299047,12288001089,12651300136,204804359,12492810091,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363299436,6666,363306102,12492799513,12856105615,204804296,12697610475,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363306517,6354,363312871,12697598096,13060910967,204804360,12902408810,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363313124,5155,363318279,12902398072,13265716351,204804391,13107207618,3526,3526,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
