API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
292281731,1110943966,1403225697,1954,1403227651,409606938,1520552858,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403229500,17256,1403246756,409589049,1812835805,409606878,819213183,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403247394,10888,1403258282,819185714,2222443996,409606787,1228803389,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403258691,10302,1403268993,1228783102,2632052095,409606788,1638400192,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403269357,11566,1403280923,1638379240,3041660163,409606820,2047997626,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403281350,10078,1403291428,2047976931,3451268359,409606724,2457593733,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403291798,11140,1403302938,2457573361,3860876299,409606876,2867191377,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403303337,9923,1403313260,2867171099,4270484359,409606901,3276787923,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403313630,10116,1403323746,3276768986,4680092732,409606613,3686385715,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403324150,10052,1403334202,3686366679,5089700881,409606549,4095983280,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403334589,9988,1403344577,4095964421,5499308998,409606517,4505580926,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403344943,12180,1403357123,4505559896,5908917019,409606589,4915178665,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403357566,9582,1403367148,4915158028,6318525176,409606532,5324774142,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403367526,9990,1403377516,5324755632,6728133148,409606660,5734372282,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403377872,9942,1403387814,5734353530,7137741344,409606563,6143970035,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403388208,10201,1403398409,6143951002,7547349411,409606596,6553567799,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403398775,10087,1403408862,6553548553,7956957415,409606693,6963165333,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403409248,9949,1403419197,6963146448,8366565645,409606566,7372762963,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403419607,9877,1403429484,7372744199,8776173683,409606631,7782360707,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403429873,29729,1403459602,7782322088,9185781690,409606727,8191958544,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403460176,10121,1403470297,8191919624,9595389921,409606599,8601536344,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403470657,9940,1403480597,8601517458,10004998055,409606562,9011133960,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403480958,11726,1403492684,9011113469,10414606153,409606560,9420731755,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403493124,9893,1403503017,9420711232,10824214249,409606560,9830327685,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403503373,10113,1403513486,9830308859,11233822345,409606560,10239925532,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403513867,9943,1403523810,10239906631,11643430441,409606560,10649523134,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403524180,43137,1403567317,10649471124,12053038441,409606656,11059120917,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403567897,11817,1403579714,11059066759,12462646473,409606721,11468685297,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403580095,9772,1403589867,11468664831,12872254698,409606593,11878281196,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403590227,12354,1403602581,11878260310,13281862891,409606496,12287879160,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403603027,9689,1403612716,12287858207,13691470923,409606561,12697474457,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403613096,10041,1403623137,12697455723,14101078860,409606727,13107072491,3033,3033,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
