API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
199571725,164055116,,,363623522,102402614,266454411,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363629634,8200,363637834,102389422,466027256,102402647,204800269,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363638279,5310,363643589,204787370,568430959,102402711,307195391,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363643899,4549,363648448,307186374,670834822,102402615,409593538,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363648740,6392,363655132,409583393,773238525,102402678,511992463,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363655422,4099,363659521,511982802,875642323,102402646,614389547,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363659765,7182,363666947,614379143,978046090,102402646,716788971,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363667244,5428,363672672,716777216,1080449888,102402615,819185259,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363672919,4692,363677611,819176012,1182853623,102402646,921583350,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363677875,5960,363683835,921573586,1285257421,102402615,1023982161,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363684118,5461,363689579,1023971417,1387660996,102402807,1126379685,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363689822,4681,363694503,1126370292,1490064795,102402775,1228777748,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363694908,5025,363699933,1228768725,1592468658,102402678,1331176428,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363700332,5016,363705348,1331167140,1694872488,102402615,1433574771,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363705646,5853,363711499,1433564596,1797276095,102402775,1535973224,3591,3591,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
