Timestamps,Epoch,Thput (img/s),Epoch Loss,Bsize
1732906783.3937223,1,1244.093247077312,4.367663383483887,128
1732906828.179435,2,1295.095890329916,4.18841552734375,128
1732906872.3578572,3,1298.5035005228497,4.009875297546387,128
1732906916.3622847,4,1304.5634065296497,3.7152099609375,128
1732906960.4093611,5,1302.992602371635,3.945343017578125,128
1732907004.3283966,6,1307.2863796417116,3.097888231277466,128
1732907048.1682606,7,1308.973011894001,2.963087558746338,128
1732907092.0740879,8,1306.507981580881,3.1899123191833496,128
1732907135.8723643,9,1310.819966407688,2.9689152240753174,128
1732907179.6816926,10,1309.6626765796304,2.8939597606658936,128
1732907224.5479777,11,1297.1835972959077,3.0090548992156982,128
1732907268.4223144,12,1308.9297604050719,2.7486536502838135,128
1732907312.4948475,13,1303.3471849147745,2.4746487140655518,128
1732907356.4637644,14,1305.552866545376,3.008690595626831,128
1732907400.8086882,15,1294.5873460548896,2.8276546001434326,128
1732907445.1502814,16,1295.259355280708,2.318065643310547,128
1732907488.9933982,17,1310.5667619813553,2.2736423015594482,128
1732907533.0914946,18,1304.8292829606103,2.3375751972198486,128
1732907577.0434973,19,1305.7464688266473,2.4034531116485596,128
1732907621.0547593,20,1303.699877639508,2.1276352405548096,128
1732907665.8698854,21,1298.2979662029927,1.967596411705017,128
1732907709.7963598,22,1307.9114237065182,2.024078845977783,128
1732907753.5741646,23,1311.135564417142,2.0796546936035156,128
1732907797.570101,24,1307.5304755345048,1.7770668268203735,128
1732907841.7961054,25,1297.5636453695952,1.845876693725586,128
1732907885.8699846,26,1303.0975309924595,1.9476163387298584,128
1732907929.968509,27,1301.2275692801184,1.7554670572280884,128
1732907974.1980774,28,1296.9873520058845,1.8641796112060547,128
1732908018.3399959,29,1299.8706861870821,1.6037874221801758,128
1732908062.27539,30,1307.3115935546791,1.7006161212921143,128
1732908107.0162053,31,1301.2769826550614,2.036543846130371,128
1732908150.8943553,32,1307.8279754760554,1.3690822124481201,128
1732908194.7327302,33,1309.1438399096428,1.6196773052215576,128
1732908238.7608197,34,1302.9296856895357,1.3603713512420654,128
1732908282.6813579,35,1307.5139512755857,1.429297924041748,128
1732908326.646404,36,1305.5068581733601,1.4284274578094482,128
1732908370.3926036,37,1312.901755520416,1.476473331451416,128
1732908414.0020556,38,1316.6571031258427,1.3328964710235596,128
1732908457.7534227,39,1310.8487663128758,1.327120065689087,128
1732908501.7250714,40,1303.2915477097968,1.3293375968933105,128
1732908546.3045757,41,1305.4347190886936,1.3344640731811523,128
1732908590.3038812,42,1303.0979277453937,1.097275972366333,128
1732908634.120157,43,1309.7031955528425,1.2452846765518188,128
1732908677.8603656,44,1315.053314367003,1.0646002292633057,128
1732908721.4156451,45,1318.3426572441858,1.2419233322143555,128
1732908765.1061227,46,1312.864038260884,1.1915528774261475,128
1732908809.0537183,47,1305.4597884873926,1.1762439012527466,128
1732908853.0910873,48,1302.4526492475848,1.1368122100830078,128
1732908896.9378781,49,1309.4367928628942,0.9288007020950317,128
1732908940.9165037,50,1304.9695213074067,0.8805490732192993,128
1732908985.8356857,51,1294.9315071326753,0.9518636465072632,128
1732909030.1371305,52,1294.0163037692216,0.8453561067581177,128
1732909074.2655332,53,1299.8644018004811,0.7996830940246582,128
1732909118.300557,54,1302.6669536011798,0.9517855644226074,128
1732909162.1862912,55,1307.6116029055804,0.7955271005630493,128
1732909206.3790033,56,1296.7769649197664,0.9745426177978516,128
1732909250.160154,57,1312.5470737300514,0.9108465313911438,128
1732909294.0927591,58,1304.88223417179,0.781588077545166,128
1732909337.9312477,59,1308.3892925562718,0.8314725756645203,128
1732909382.0685635,60,1299.2230453493987,0.2285606414079666,128
1732909427.0361552,61,1293.351749113571,0.11283852159976959,128
1732909471.0281482,62,1302.9716915341116,0.15296581387519836,128
1732909514.953852,63,1306.6392187230158,0.091374970972538,128
1732909559.169699,64,1295.292139625831,0.0818026214838028,128
1732909603.077273,65,1307.811035912819,0.07382118701934814,128
1732909647.3307652,66,1294.8844693588696,0.05891038104891777,128
1732909691.2057037,67,1306.6854860600254,0.042086392641067505,128
1732909735.3354533,68,1298.3402365832872,0.043987710028886795,128
1732909779.3632717,69,1303.8821891728037,0.029911112040281296,128
1732909823.2094991,70,1309.106264707495,0.08934270590543747,128
1732909867.8577197,71,1301.782643803533,0.07584373652935028,128
1732909911.5815325,72,1311.9095904199833,0.03338989242911339,128
1732909955.3258646,73,1311.5925615439276,0.04875146225094795,128
1732909999.084503,74,1312.8990513780484,0.033918291330337524,128
1732910043.0328228,75,1305.494050201678,0.05399541184306145,128
1732910086.9340796,76,1306.6744379395564,0.07167652994394302,128
1732910130.7642436,77,1310.2774456035133,0.025354161858558655,128
1732910174.3521724,78,1317.383821387511,0.031155575066804886,128
