Timestamps,Epoch,Thput (img/s),Epoch Loss,Bsize
1732806561.434002,1,1328.799336487401,4.381506443023682,1024
1732806599.733356,2,1549.8005424899013,3.998857021331787,1024
1732806636.2760096,3,1548.3611880697,3.698967933654785,1024
1732806672.8346744,4,1546.521701495395,3.4238154888153076,1024
1732806709.4663837,5,1544.8460426458132,3.212366819381714,1024
1732806746.0663743,6,1545.9446588976969,2.9681155681610107,1024
1732806782.6262403,7,1546.9237744493978,2.686441421508789,1024
1732806819.2220473,8,1546.1265969742187,2.604933261871338,1024
1732806855.8104434,9,1545.873504641641,2.2504024505615234,1024
1732806892.447833,10,1544.8831649472572,2.1167032718658447,1024
1732806929.4096982,11,1542.2496731101555,1.9882826805114746,1024
1732806966.0667567,12,1543.2860508782987,1.8725637197494507,1024
1732807002.7091923,13,1543.9761483649856,1.7554799318313599,1024
1732807039.373104,14,1542.9809717956605,1.6405706405639648,1024
1732807076.07179,15,1541.0847821493207,1.5561331510543823,1024
1732807112.8552036,16,1537.1492855401582,1.4821187257766724,1024
1732807149.5099285,17,1544.0680912800146,1.3378268480300903,1024
1732807186.1709168,18,1544.1410463613706,1.3129247426986694,1024
1732807222.8526714,19,1541.8439839472517,1.2607699632644653,1024
1732807259.5260665,20,1542.597375635501,1.132507562637329,1024
1732807296.433117,21,1543.445905604715,1.0275123119354248,1024
1732807333.0568316,22,1543.31076406773,1.0269994735717773,1024
1732807369.7299736,23,1542.4574249537238,0.9764557480812073,1024
1732807406.436643,24,1540.2006905694707,0.9689077138900757,1024
1732807443.1284769,25,1540.5833105727484,0.901883602142334,1024
1732807479.756455,26,1542.9986024182915,0.9313287734985352,1024
1732807516.3960516,27,1543.1990499410053,0.8482993245124817,1024
1732807553.0546699,28,1540.6720428330148,0.815670371055603,1024
1732807589.7379045,29,1541.2523932419253,0.7239198684692383,1024
1732807626.3563244,30,1543.2753867455174,0.7440989017486572,1024
1732807663.2385216,31,1543.2335834034336,0.6732611060142517,1024
1732807699.8752968,32,1541.3936434328866,0.7082342505455017,1024
1732807736.5286016,33,1540.7395608960724,0.5972899198532104,1024
1732807773.218959,34,1541.2955845736153,0.6133582592010498,1024
1732807809.9692616,35,1537.2329125874337,0.5188173055648804,1024
1732807846.6195948,36,1542.2933173383785,0.45333778858184814,1024
1732807883.2590544,37,1540.567466601787,0.47102800011634827,1024
1732807919.9015172,38,1541.114045490507,0.5328368544578552,1024
1732807956.5616548,39,1541.8934094804367,0.5023719072341919,1024
1732807993.2011416,40,1542.1449052872515,0.46737930178642273,1024
1732808030.103225,41,1542.3647549319587,0.5087608695030212,1024
1732808066.8028934,42,1540.289163813311,0.42568525671958923,1024
1732808103.461986,43,1541.3388576245088,0.3643171489238739,1024
1732808140.0832613,44,1542.186683691213,0.39867958426475525,1024
1732808176.7045684,45,1542.4964293280943,0.35529565811157227,1024
1732808213.369425,46,1540.9278277530673,0.3821765184402466,1024
1732808250.0274496,47,1541.19477458636,0.3549497425556183,1024
1732808286.636016,48,1542.189643647719,0.31531617045402527,1024
1732808323.243024,49,1542.712906554927,0.29994094371795654,1024
1732808359.805113,50,1543.32699388602,0.36103346943855286,1024
1732808396.7137864,51,1540.9248386714623,0.2780199646949768,1024
1732808433.3681316,52,1542.244784838213,0.30917271971702576,1024
1732808469.9646738,53,1543.0754984405398,0.252459853887558,1024
1732808506.53536,54,1543.7889769722174,0.3069961369037628,1024
1732808543.633129,55,1528.1407749789332,0.2525666654109955,1024
1732808580.3053768,56,1540.5972761716641,0.2655789852142334,1024
1732808616.9462411,57,1541.4121441522648,0.27363091707229614,1024
1732808653.53694,58,1542.7844284230623,0.27681267261505127,1024
1732808690.1327424,59,1543.200355847836,0.32564833760261536,1024
