Timestamps,Epoch,Thput (img/s),Epoch Loss,Bsize
1733336019.135,1,9715.740448143457,4.00390625,512
1733336024.8023553,2,11893.439556300806,3.633946657180786,512
1733336030.3177915,3,11929.067409078312,3.2862548828125,512
1733336035.776314,4,11985.911259590248,3.2229816913604736,512
1733336041.2549717,5,11932.2812179649,3.024766445159912,512
1733336046.7060108,6,11978.566032528388,2.4684882164001465,512
1733336052.1758947,7,12010.321369927282,2.6284496784210205,512
1733336057.6776063,8,11853.467619939693,2.471458673477173,512
1733336063.1455698,9,11959.6144481517,2.10380220413208,512
1733336068.594106,10,12009.027018638697,2.071716785430908,512
1733336074.0827863,11,11879.683446659867,1.8874355554580688,512
1733336079.5528429,12,11905.78094757811,1.9109691381454468,512
1733336085.0241585,13,11951.297405371619,1.8139076232910156,512
1733336090.518594,14,11883.510373660298,1.9772001504898071,512
1733336095.953326,15,12025.183048209405,1.7535109519958496,512
1733336101.4378443,16,11909.498235312925,1.7593801021575928,512
1733336106.8717086,17,12073.587702759107,1.7253352403640747,512
1733336112.345308,18,11951.38867122386,1.7602969408035278,512
1733336117.8741162,19,11745.926413660089,1.6771563291549683,512
1733336123.3199403,20,11948.814010903343,1.5400091409683228,512
1733336128.7881489,21,11941.184391947658,1.524301290512085,512
1733336134.2904956,22,11849.68746666281,1.3420400619506836,512
1733336139.7322502,23,12009.249830754576,1.382750153541565,512
1733336145.236924,24,11843.99232325464,1.5005611181259155,512
1733336150.748995,25,11813.949138917353,1.4429556131362915,512
1733336156.2265012,26,11912.709627475613,1.393292784690857,512
1733336161.7129488,27,11890.595175557837,1.3626444339752197,512
1733336167.2051353,28,11828.193753090787,1.3245598077774048,512
1733336172.6288538,29,12024.588012830573,1.3943402767181396,512
1733336178.1221948,30,11865.55965680748,1.1217901706695557,512
1733336183.5530713,31,11985.220100014756,1.239363193511963,512
1733336189.0276709,32,11927.18404637217,1.3018592596054077,512
1733336194.5201793,33,11884.890961053592,1.1932859420776367,512
1733336200.0525408,34,11910.706278679536,1.296857237815857,512
1733336205.5816453,35,11733.830658014289,1.2236049175262451,512
1733336211.052935,36,11983.98525316634,1.259220838546753,512
1733336216.5854146,37,11759.140905902963,1.1300382614135742,512
1733336222.0692573,38,11842.365762650112,1.174684762954712,512
1733336227.5944965,39,11967.29769185991,1.1639585494995117,512
1733336233.096043,40,11797.945157314223,1.2214304208755493,512
1733336238.5417302,41,11998.978129628205,1.1155731678009033,512
1733336244.0552254,42,11812.915678737443,1.241463541984558,512
1733336249.522482,43,11914.035415127455,1.0489730834960938,512
1733336254.9650066,44,12015.036212080899,1.1181516647338867,512
1733336260.434942,45,11927.144024584175,1.1415618658065796,512
1733336265.9316614,46,11907.543293586485,0.9965494275093079,512
1733336271.4523313,47,11803.35360920336,1.0544546842575073,512
1733336276.9111192,48,11991.710137515562,1.1076631546020508,512
1733336282.3470051,49,11985.743428579462,1.1153379678726196,512
1733336287.8027484,50,11960.814261960602,1.1466472148895264,512
1733336293.2704835,51,11891.219501048387,0.9867567420005798,512
1733336298.7269387,52,11961.671809090269,1.1147524118423462,512
1733336304.1972852,53,11920.002064392447,1.1231544017791748,512
1733336309.6743605,54,11955.45482106256,0.9759722352027893,512
1733336315.2853756,55,11602.47886670642,1.127981424331665,512
1733336320.7959807,56,11796.21311067837,1.0041437149047852,512
1733336326.2604747,57,11974.965513799561,0.9486855268478394,512
1733336331.7692618,58,11814.647309326005,0.8912795186042786,512
1733336337.211865,59,11987.518565159731,0.9116164445877075,512
1733336342.6864083,60,11930.933718766915,0.5522240996360779,512
1733336348.1544914,61,11950.22751937355,0.53631591796875,512
1733336353.6472962,62,11886.486107195524,0.4575050473213196,512
1733336359.1056309,63,11931.788344164757,0.29498952627182007,512
1733336364.4958496,64,12062.29606447943,0.35214686393737793,512
1733336369.970643,65,11933.671803198482,0.33418795466423035,512
1733336375.4456336,66,11924.161461572214,0.26439255475997925,512
1733336380.8879535,67,11972.30140222196,0.34600263833999634,512
1733336386.4092035,68,11813.528546052128,0.2561565339565277,512
1733336391.8717866,69,11916.067644039162,0.3742111325263977,512
1733336397.4519076,70,11994.031671671253,0.25357598066329956,512
1733336402.8999078,71,12011.879500655908,0.23967358469963074,512
1733336408.3566568,72,11933.921708335722,0.2638615667819977,512
1733336413.8312898,73,11940.751291551742,0.2610175907611847,512
1733336419.3454745,74,11895.329144348234,0.22533753514289856,512
1733336424.8172858,75,11923.56960227515,0.28731009364128113,512
1733336430.2905853,76,11910.104255551754,0.1956745833158493,512
1733336435.7887838,77,11846.940265017804,0.2109699547290802,512
1733336441.3109448,78,11785.165872475989,0.23754653334617615,512
1733336446.7975469,79,11935.48860758514,0.23552317917346954,512
1733336452.3503056,80,11704.828413624571,0.18156656622886658,512
1733336457.8489552,81,11834.904161436483,0.18218043446540833,512
1733336463.2867572,82,12004.346437614922,0.2002379298210144,512
1733336468.786822,83,11863.934550223432,0.16884136199951172,512
1733336474.2498078,84,11927.55917889968,0.25063183903694153,512
1733336479.7023485,85,11955.869222190537,0.16645383834838867,512
1733336485.1764703,86,11911.572216411389,0.2313556969165802,512
1733336490.683113,87,11816.832869803717,0.21034018695354462,512
1733336496.1565335,88,11877.385109919582,0.24388976395130157,512
1733336501.626555,89,11934.908528430567,0.24001646041870117,512
1733336507.0439384,90,12030.356061830285,0.19055922329425812,512
1733336512.5976517,91,11847.915429302704,0.22254721820354462,512
1733336518.0839572,92,11904.671890264704,0.2281588315963745,512
1733336523.5502503,93,11930.246848896655,0.1818607598543167,512
1733336529.0096002,94,11914.868666984752,0.23064276576042175,512
1733336534.4891174,95,11869.37614450951,0.23301422595977783,512
1733336539.9445891,96,11903.666415442018,0.16403086483478546,512
1733336545.4122956,97,11954.902785239154,0.21630652248859406,512
1733336550.96503,98,11702.551518185797,0.20981280505657196,512
1733336556.4466395,99,11863.049353157125,0.11791704595088959,512
1733336561.9359636,100,11840.632683220369,0.21226896345615387,512
1733336567.3958,101,11978.008439743018,0.18019922077655792,512
1733336572.8428986,102,11993.934265765061,0.26712849736213684,512
1733336578.2892191,103,11954.682666652985,0.23381124436855316,512
1733336583.7770703,104,11879.150497814751,0.1865086853504181,512
1733336589.227359,105,11944.60678578778,0.24380247294902802,512
1733336594.698698,106,11897.215958246465,0.16551542282104492,512
1733336600.1731467,107,11929.589916933523,0.19958265125751495,512
1733336605.641321,108,11922.56364408093,0.1259550303220749,512
1733336611.1136372,109,11874.372917747192,0.15887024998664856,512
1733336616.6123579,110,11842.60383324699,0.28312593698501587,512
1733336622.108255,111,11905.345004607949,0.1497182846069336,512
1733336627.557231,112,12014.223993525049,0.32440516352653503,512
1733336632.98885,113,12025.510584119345,0.20192253589630127,512
1733336638.4171643,114,12026.542956133655,0.2211255133152008,512
1733336643.8617508,115,12019.059689362206,0.17029224336147308,512
1733336649.3234282,116,11932.004904910464,0.20712411403656006,512
1733336654.7692862,117,11972.540624761474,0.2452453225851059,512
1733336660.2443278,118,11890.206185157856,0.1511925905942917,512
1733336665.7013378,119,11995.392089906869,0.26236096024513245,512
1733336671.138537,120,11985.188592161878,0.08914794027805328,512
1733336676.5926085,121,11950.614998923555,0.027693310752511024,512
1733336682.0603714,122,11967.847458155231,0.056487247347831726,512
1733336687.519911,123,11946.67123611286,0.032856814563274384,512
1733336692.9854481,124,11933.209370480916,0.06445373594760895,512
1733336698.4312913,125,12005.963502913339,0.045280586928129196,512
1733336703.9111586,126,11873.375243253502,0.020099515095353127,512
1733336709.3391583,127,12015.52634962338,0.04939945042133331,512
1733336714.7885952,128,11990.236755422102,0.03058009408414364,512
1733336720.2379227,129,11971.767628677184,0.0393405444920063,512
1733336725.704409,130,11951.10125661537,0.05445728451013565,512
1733336731.1267517,131,12013.079502434492,0.033936891704797745,512
1733336736.5406551,132,12068.541354029026,0.015199465677142143,512
1733336742.007611,133,11930.325577003048,0.020260939374566078,512
1733336747.4070556,134,12102.610696524303,0.01640959084033966,512
