Timestamps,Epoch,Thput (img/s),Epoch Loss,Bsize
1732784982.7954924,1,10968.037782962187,4.3203654289245605,1024
1732784988.0827534,2,12773.802944778594,3.6962180137634277,1024
1732784993.2979212,3,12666.873356694985,3.3053348064422607,1024
1732784998.533698,4,12598.25264027501,3.2075564861297607,1024
1732785003.7326725,5,12705.36426795628,3.0185587406158447,1024
1732785008.9471664,6,12656.653969287418,2.5806286334991455,1024
1732785014.1490886,7,12688.46403329231,2.503371000289917,1024
1732785019.334155,8,12707.201904257658,2.2718167304992676,1024
1732785024.5655773,9,12597.56170450617,2.1797730922698975,1024
1732785029.8159225,10,12542.02574858117,2.0666213035583496,1024
1732785035.1938684,11,12721.546323211833,1.9741346836090088,1024
1732785040.3797526,12,12683.46294284122,1.9180649518966675,1024
1732785045.5747707,13,12645.669422382623,1.8857545852661133,1024
1732785050.7430139,14,12731.697674633206,1.816048502922058,1024
1732785055.9374585,15,12638.873646399106,1.7176792621612549,1024
1732785061.1085052,16,12692.97199862173,1.5182032585144043,1024
1732785066.3105533,17,12624.137383038049,1.6778714656829834,1024
1732785071.5021706,18,12639.546267752845,1.599804401397705,1024
1732785076.689341,19,12723.781566281668,1.5822898149490356,1024
1732785081.8623967,20,12691.342003366804,1.382940649986267,1024
1732785087.2207255,21,12764.193414701349,1.3820985555648804,1024
1732785092.4051008,22,12681.142156124082,1.30594801902771,1024
1732785097.5844073,23,12712.259494602773,1.3276293277740479,1024
1732785102.7686126,24,12710.054488060414,1.246789574623108,1024
1732785107.9679618,25,12638.700741718032,1.2354902029037476,1024
1732785113.16932,26,12627.699419192013,1.3400344848632812,1024
1732785118.3491175,27,12710.585253056259,1.2604247331619263,1024
1732785123.5159094,28,12782.078253074364,1.15480375289917,1024
1732785128.679618,29,12751.518700993513,1.1547795534133911,1024
1732785133.8671277,30,12678.595330383148,1.1042661666870117,1024
1732785139.2652426,31,12644.942015958122,0.9941510558128357,1024
1732785144.4660065,32,12621.48274641373,1.1294429302215576,1024
1732785149.6711013,33,12622.115533520182,1.0343564748764038,1024
1732785154.8847227,34,12570.698309522468,1.029373288154602,1024
1732785160.060047,35,12739.493625733638,1.0234037637710571,1024
1732785165.2506206,36,12668.742732009363,0.9699376225471497,1024
1732785170.4285324,37,12703.054696648871,1.0078250169754028,1024
1732785175.5939226,38,12752.454608778246,0.9323210120201111,1024
1732785180.7955203,39,12658.184909217454,0.9729188084602356,1024
1732785185.990085,40,12659.257704549753,0.8989027738571167,1024
1732785191.3883815,41,12651.907660195959,0.855959415435791,1024
1732785196.5898387,42,12592.847504824356,0.8594062328338623,1024
1732785201.7845752,43,12660.433097901763,0.7888323664665222,1024
1732785206.9569936,44,12711.763262902823,0.8275485038757324,1024
1732785212.1573408,45,12662.616331997102,0.7739025950431824,1024
1732785217.3327188,46,12665.086373312508,0.7840575575828552,1024
1732785222.5064743,47,12716.402691582945,0.7882134914398193,1024
1732785227.6883945,48,12690.660018380457,0.8102246522903442,1024
1732785232.8528113,49,12739.150031648145,0.8063774108886719,1024
1732785238.037586,50,12655.715267648677,0.7869436740875244,1024
1732785243.3993235,51,12753.963826493225,0.7431451082229614,1024
1732785248.5696807,52,12719.253236836557,0.7370917201042175,1024
1732785253.7807248,53,12615.918775975208,0.7841306924819946,1024
1732785258.9875371,54,12619.673614024598,0.6604220271110535,1024
1732785264.185538,55,12624.992362041921,0.7397943735122681,1024
1732785269.3810976,56,12624.078108786503,0.727983295917511,1024
1732785274.5597825,57,12680.878379538693,0.7549163699150085,1024
1732785279.741912,58,12699.256236006171,0.7566973567008972,1024
1732785284.9492743,59,12626.943667802869,0.6904672384262085,1024
1732785290.144988,60,12653.345837335863,0.30425503849983215,1024
1732785295.5207212,61,12679.1579666257,0.27826929092407227,1024
1732785300.7035277,62,12688.46173021046,0.19868683815002441,1024
1732785305.8711286,63,12733.839836664061,0.1882035732269287,1024
1732785311.0245345,64,12778.835054441082,0.18229858577251434,1024
1732785316.2046745,65,12683.139239526434,0.17747049033641815,1024
1732785321.3865001,66,12700.902110516487,0.141718789935112,1024
1732785326.5548625,67,12713.322978717548,0.18574386835098267,1024
1732785331.7318912,68,12697.779926549545,0.16933824121952057,1024
1732785336.9446006,69,12588.51615562216,0.1244579330086708,1024
1732785342.1051805,70,12770.499398118896,0.11261840909719467,1024
1732785347.4966092,71,12674.799990499121,0.12765119969844818,1024
1732785352.685032,72,12669.638207457689,0.11886948347091675,1024
1732785357.863932,73,12684.998073798353,0.12658704817295074,1024
1732785363.0752409,74,12628.578455123139,0.10617677867412567,1024
1732785368.2700655,75,12619.71689954886,0.10000540316104889,1024
1732785373.4982948,76,12594.199677402868,0.1215895563364029,1024
1732785378.7038465,77,12618.665980562646,0.11402001231908798,1024
1732785383.8660553,78,12743.107128890133,0.11251349747180939,1024
1732785389.0433152,79,12697.13491783545,0.09970111399888992,1024
1732785394.2228115,80,12698.249694040987,0.12869331240653992,1024
1732785399.6071217,81,12656.600500035276,0.0700693279504776,1024
1732785404.7595098,82,12753.088188540834,0.08874622732400894,1024
1732785409.9333975,83,12806.494699979377,0.12215202301740646,1024
1732785415.0885804,84,12755.723997574338,0.06677154451608658,1024
1732785420.2773807,85,12672.169183977496,0.08608844876289368,1024
1732785425.4245553,86,12789.874422538163,0.07960473001003265,1024
1732785430.6016338,87,12732.922120722425,0.07314068078994751,1024
1732785435.793726,88,12717.730627545712,0.07016410678625107,1024
1732785440.9757462,89,12668.417483806956,0.0782199278473854,1024
1732785446.1486409,90,12689.99883940612,0.05818508565425873,1024
1732785451.5241184,91,12693.2155352729,0.0915650725364685,1024
1732785456.6768148,92,12754.5362748421,0.11767672002315521,1024
1732785461.9718876,93,12362.625345989889,0.06826114654541016,1024
1732785467.1058826,94,12785.286463850349,0.06652874499559402,1024
1732785472.282372,95,12698.118217148725,0.07493941485881805,1024
1732785477.4576492,96,12687.751653175286,0.06919243186712265,1024
1732785482.649901,97,12686.282621784476,0.07447362691164017,1024
1732785487.8462734,98,12643.29231825846,0.06511121243238449,1024
1732785493.0517855,99,12650.890293905271,0.06645917892456055,1024
1732785498.2598112,100,12656.52411617304,0.06523801386356354,1024
1732785503.6432688,101,12625.827693362848,0.08345160633325577,1024
1732785508.8478644,102,12618.012281845145,0.07857318222522736,1024
1732785514.041176,103,12675.191449815924,0.07157208770513535,1024
1732785519.212992,104,12707.24964215355,0.07555381953716278,1024
1732785524.408883,105,12661.816642772766,0.08013491332530975,1024
1732785529.5799847,106,12683.953131684184,0.04423892870545387,1024
1732785534.7753992,107,12658.531026303692,0.05801473557949066,1024
1732785539.9469745,108,12713.837830595692,0.05975960195064545,1024
1732785545.1279235,109,12679.899281615146,0.07459469139575958,1024
1732785550.2834558,110,12762.309746131816,0.07042278349399567,1024
1732785555.711591,111,12524.573289093798,0.06851714849472046,1024
1732785560.9008522,112,12662.285282044792,0.052694834768772125,1024
1732785566.1325023,113,12591.057910825988,0.09009307622909546,1024
1732785571.3490465,114,12616.802244845925,0.05417407304048538,1024
1732785576.520601,115,12701.219798028298,0.05814717710018158,1024
1732785581.7054071,116,12674.842888970561,0.07702932506799698,1024
1732785586.8939967,117,12696.402347374666,0.06163521483540535,1024
1732785592.078963,118,12691.410359507012,0.05796731263399124,1024
1732785597.2557633,119,12705.261893295774,0.06437675654888153,1024
1732785602.456163,120,12682.087701316574,0.027316996827721596,1024
1732785607.8144279,121,12747.944596111229,0.030104191973805428,1024
1732785613.1882246,122,12719.06038368386,0.03647430241107941,1024
1732785618.418233,123,12680.538706670333,0.01688450574874878,1024
1732785623.8554618,124,12513.276118929203,0.016049612313508987,1024
1732785629.235221,125,12694.915174209193,0.014056254178285599,1024
1732785634.6255784,126,12650.845267970664,0.030099855735898018,1024
1732785640.041371,127,12609.489272729918,0.023248236626386642,1024
1732785649.268436,128,12713.971945565349,0.02387569285929203,1024
1732785654.6553779,129,12697.046512927496,0.024309461936354637,1024
1732785659.8607044,130,12623.078129685535,0.01998906582593918,1024
1732785665.2835932,131,12649.232177290176,0.017481466755270958,1024
1732785670.4714599,132,12710.747033495149,0.014333640225231647,1024
1732785675.6838088,133,12609.15720417105,0.01437449548393488,1024
1732785681.3182392,134,12639.096068188073,0.018060440197587013,1024
1732785686.5016038,135,12695.170313009821,0.022407134994864464,1024
1732785691.6837115,136,12700.429839329103,0.015062487684190273,1024
1732785697.042591,137,12747.854707358858,0.011108857579529285,1024
1732785702.204859,138,12748.75287692418,0.013734067790210247,1024
1732785707.407858,139,12640.478000863734,0.02093484066426754,1024
1732785712.8127534,140,12598.677228763441,0.009074010886251926,1024
1732785718.1937912,141,12705.925433559036,0.01777053065598011,1024
1732785723.4017203,142,12628.167057156048,0.008807096630334854,1024
1732785728.655853,143,12628.636250700185,0.009545549750328064,1024
1732785733.830172,144,12734.275933398188,0.007864232175052166,1024
1732785739.022646,145,12664.965525346302,0.014316034503281116,1024
1732785744.2205267,146,12679.542029030721,0.016805414110422134,1024
1732785749.4156604,147,12660.747999767933,0.00831366516649723,1024
1732785754.6055975,148,12660.301638650712,0.01769842952489853,1024
1732785759.8132637,149,12640.00564148201,0.016225498169660568,1024
1732785764.9850802,150,12707.476787055577,0.015468273311853409,1024
1732785770.3954215,151,12599.026911361245,0.007749367505311966,1024
1732785775.6075294,152,12634.420003470148,0.007652947213500738,1024
1732785780.782255,153,12705.600582682535,0.005998866632580757,1024
1732785786.0192416,154,12647.704927573466,0.012054281309247017,1024
1732785791.2039819,155,12704.67692688325,0.013050160370767117,1024
1732785796.4030232,156,12655.186784139161,0.010375297628343105,1024
1732785801.5804708,157,12696.52994538345,0.012189215049147606,1024
1732785806.7941873,158,12615.216036007725,0.009515224024653435,1024
1732785811.9765394,159,12683.693073729797,0.006894896738231182,1024
1732785817.222788,160,12496.456018821147,0.010649346746504307,1024
1732785822.6174178,161,12650.939135959447,0.011166882701218128,1024
1732785827.8220286,162,12666.643835744684,0.01661045104265213,1024
1732785833.0331202,163,12629.553446058431,0.00846432987600565,1024
1732785838.230185,164,12676.71155239231,0.012578921392560005,1024
1732785843.3949196,165,12740.86199505615,0.007929748855531216,1024
1732785848.5837314,166,12674.012548719948,0.010225779376924038,1024
1732785853.7761729,167,12689.35769214921,0.011483261361718178,1024
1732785858.9836864,168,12661.091199494993,0.011199595406651497,1024
1732785864.180676,169,12675.486400889988,0.00857631303369999,1024
1732785869.397615,170,12591.01330978378,0.010392719879746437,1024
1732785874.7684853,171,12717.140656601994,0.013438381254673004,1024
1732785879.9832983,172,12606.739999272626,0.008500217460095882,1024
1732785885.1744342,173,12742.06188195302,0.006951389834284782,1024
1732785890.383434,174,12638.274212955335,0.013333810493350029,1024
1732785895.5875814,175,12670.422043703928,0.008559157140552998,1024
1732785900.8137448,176,12581.565772462347,0.005219128914177418,1024
1732785905.9988778,177,12706.84696115089,0.009645962156355381,1024
1732785911.203787,178,12640.292100377981,0.00965920276939869,1024
1732785916.3746347,179,12716.243851380743,0.011897091753780842,1024
1732785921.5324535,180,12743.998434127085,0.008622797206044197,1024
1732785926.9133284,181,12683.148444131786,0.007653493899852037,1024
1732785932.1252217,182,12637.02449711813,0.0065842801705002785,1024
1732785937.305656,183,12691.824352314517,0.006687766872346401,1024
1732785942.506314,184,12590.54237229931,0.006907669827342033,1024
1732785947.7006488,185,12642.529364320979,0.016427908092737198,1024
1732785952.895659,186,12665.15674154511,0.006948329508304596,1024
1732785958.1111906,187,12654.796559472357,0.0096588721498847,1024
1732785963.325743,188,12659.692528799467,0.004691614303737879,1024
1732785968.5053294,189,12711.08216321968,0.0056220111437141895,1024
1732785973.6756322,190,12717.28486666678,0.011679688468575478,1024
1732785979.103116,191,12543.310010767804,0.017358122393488884,1024
1732785984.3042147,192,12655.528918714426,0.014603100717067719,1024
1732785989.7077322,193,12659.676480273434,0.010092968121170998,1024
1732785994.9323952,194,12569.371518837617,0.01259878184646368,1024
1732786000.1258328,195,12661.643874240168,0.009306423366069794,1024
1732786005.3111806,196,12672.338411146548,0.006645130459219217,1024
1732786010.7145004,197,12616.196554397675,0.01081275288015604,1024
1732786015.9253826,198,12618.721407610517,0.009860685095191002,1024
1732786021.8923216,199,12664.315433456866,0.009411093778908253,1024
1732786027.0853217,200,12672.081126378744,0.00518213864415884,1024
