Timestamps,Epoch,Thput (img/s),Epoch Loss,Bsize
1733222834.1350763,1,6937.970044830528,4.484375,2048
1733222839.4041474,2,11890.92957933031,4.0625,2048
1733222844.6048741,3,11462.186407990921,3.76171875,2048
1733222849.7779124,4,11512.929147366614,3.513671875,2048
1733222854.9764326,5,11490.286836384039,3.328125,2048
1733222860.1257007,6,11568.28799981642,3.12109375,2048
1733222865.324813,7,11505.620502462365,3.04296875,2048
1733222870.483853,8,11578.786440098147,2.73046875,2048
1733222875.6106231,9,11608.97409958228,2.71875,2048
1733222880.781077,10,11523.060109529819,2.591796875,2048
1733222885.944395,11,11563.605393245194,2.515625,2048
1733222891.172154,12,11408.867436719376,2.423828125,2048
1733222896.366595,13,11436.760362592648,2.236328125,2048
1733222901.5781584,14,11428.2619015195,2.2109375,2048
1733222906.6782744,15,11672.725617098453,2.248046875,2048
1733222912.0840154,16,10902.320211571821,2.111328125,2048
1733222917.345137,17,11344.894694063025,2.00390625,2048
1733222922.5142527,18,11523.11392742393,1.9853515625,2048
1733222927.7175307,19,11452.380417990871,1.9228515625,2048
1733222932.8509276,20,11594.775331711215,1.90234375,2048
1733222938.0270536,21,11584.871817463936,1.798828125,2048
1733222943.1495023,22,11607.413372741437,1.7470703125,2048
1733222948.328393,23,11534.98386236863,1.8125,2048
1733222953.536938,24,11459.709853745466,1.728515625,2048
1733222958.6941018,25,11578.370278926299,1.6220703125,2048
1733222963.8615417,26,11511.8099205836,1.60546875,2048
1733222969.0092437,27,11584.989571226806,1.6201171875,2048
1733222974.1667757,28,11599.170783004536,1.6669921875,2048
1733222979.3676057,29,11449.561159264573,1.5263671875,2048
1733222984.569352,30,11417.1673768806,1.607421875,2048
1733222989.7798715,31,11528.840489959448,1.5283203125,2048
1733222994.9112904,32,11636.96736086661,1.3515625,2048
1733223000.077187,33,11548.003697516213,1.48046875,2048
1733223005.1854055,34,11710.276047096131,1.4228515625,2048
1733223010.3074949,35,11631.72576452948,1.4140625,2048
1733223015.429527,36,11650.558358511418,1.314453125,2048
1733223020.566926,37,11627.502233710271,1.3603515625,2048
1733223025.7322593,38,11527.82715822992,1.359375,2048
1733223030.9099362,39,11547.008611010411,1.330078125,2048
1733223036.0678227,40,11574.947513597785,1.2373046875,2048
1733223041.2330174,41,11646.347660208974,1.3154296875,2048
1733223046.399697,42,11527.753652664329,1.1806640625,2048
1733223051.5360725,43,11581.99527354088,1.3349609375,2048
1733223056.7456717,44,11488.96429919302,1.234375,2048
1733223061.875176,45,11619.918032600677,1.1650390625,2048
1733223066.9878497,46,11640.122598184562,1.158203125,2048
1733223072.1711435,47,11530.388398575922,1.2265625,2048
1733223077.3294182,48,11561.718369125294,1.21484375,2048
1733223082.503729,49,11498.057616061244,1.15625,2048
1733223087.648583,50,11624.905405516269,1.1162109375,2048
1733223092.8035655,51,11641.84723683824,1.0615234375,2048
1733223097.924819,52,11675.58305901599,1.1640625,2048
1733223103.0794368,53,11600.641379912719,1.111328125,2048
1733223108.2468212,54,11510.251833960103,1.1025390625,2048
1733223113.393719,55,11598.816663542717,1.0556640625,2048
1733223118.5995815,56,11495.219606912813,1.0048828125,2048
1733223123.7387736,57,11618.709675417722,1.1005859375,2048
1733223128.8772805,58,11634.07457228597,1.07421875,2048
1733223134.0798194,59,11507.063683716407,1.115234375,2048
1733223139.2443516,60,11573.251579231486,0.853515625,2048
1733223144.4299128,61,11578.056419859571,0.8046875,2048
1733223149.609646,62,11508.349973135411,0.7685546875,2048
1733223154.7843769,63,11572.779616608412,0.78271484375,2048
1733223159.886798,64,11705.826712513119,0.796875,2048
1733223165.0555716,65,11527.579397525626,0.74853515625,2048
1733223170.2097266,66,11571.195406551824,0.7421875,2048
1733223175.3881495,67,11502.24880912088,0.81591796875,2048
1733223180.5535085,68,11571.245844281631,0.74560546875,2048
1733223185.706759,69,11562.698779785369,0.7236328125,2048
1733223190.858973,70,11547.550323737465,0.6865234375,2048
1733223195.9667912,71,11708.651357155986,0.75830078125,2048
1733223201.112479,72,11576.56470331062,0.65283203125,2048
1733223206.3763568,73,11335.28031624491,0.70166015625,2048
1733223211.543484,74,11546.048022462786,0.7177734375,2048
1733223216.723051,75,11542.341941505758,0.7138671875,2048
1733223221.8951278,76,11501.34611387427,0.6708984375,2048
1733223227.0124688,77,11675.016268404146,0.73828125,2048
1733223232.1923497,78,11470.34392621488,0.6884765625,2048
1733223237.3609614,79,11568.803630785416,0.7060546875,2048
1733223242.5407567,80,11546.400834231688,0.70654296875,2048
1733223247.7622404,81,11473.015257511955,0.67236328125,2048
1733223252.9459856,82,11526.889398910516,0.7421875,2048
1733223258.124537,83,11499.104182173842,0.66259765625,2048
1733223263.2440307,84,11681.505801282634,0.63232421875,2048
1733223268.4016962,85,11587.640944428718,0.65234375,2048
1733223273.6592815,86,11499.110487366288,0.66796875,2048
1733223278.8220496,87,11542.304460730555,0.646484375,2048
1733223283.989798,88,11590.143002161127,0.611328125,2048
1733223289.193578,89,11487.284656411572,0.63671875,2048
1733223294.3431692,90,11592.285370877602,0.6806640625,2048
1733223299.5086694,91,11547.97317474165,0.626953125,2048
1733223304.7194042,92,11462.173251992235,0.5986328125,2048
1733223309.8869107,93,11562.67009180657,0.59521484375,2048
1733223315.0429168,94,11589.965574715347,0.60302734375,2048
1733223320.2289639,95,11548.738200434998,0.57568359375,2048
1733223325.3914044,96,11560.866859943882,0.61767578125,2048
1733223330.5334992,97,11631.828343740486,0.5986328125,2048
1733223335.6544514,98,11657.838499886682,0.6298828125,2048
1733223340.8246913,99,11519.132760604236,0.5673828125,2048
1733223345.961729,100,11596.879012232079,0.595703125,2048
1733223351.1402197,101,11558.776223209641,0.5537109375,2048
1733223356.32873,102,11494.022554932184,0.57177734375,2048
1733223361.4623172,103,11603.771168085292,0.60400390625,2048
1733223366.5769148,104,11646.288804473761,0.57421875,2048
1733223371.7133565,105,11609.215089047906,0.5947265625,2048
1733223376.876588,106,11569.339093273395,0.55322265625,2048
1733223382.0603473,107,11496.873838986248,0.499755859375,2048
1733223387.2728999,108,11464.860835041685,0.5859375,2048
1733223392.4719267,109,11475.47684482827,0.54931640625,2048
1733223397.592194,110,11672.180542020784,0.5673828125,2048
1733223402.727463,111,11665.25362494984,0.5771484375,2048
1733223407.902634,112,11557.42704579187,0.488525390625,2048
1733223413.109525,113,11437.936159016912,0.57568359375,2048
1733223418.2879562,114,11517.548022003128,0.59423828125,2048
1733223423.4654949,115,11513.59851231152,0.572265625,2048
1733223428.6582227,116,11499.300907435801,0.6025390625,2048
1733223433.7831144,117,11665.114768177515,0.496337890625,2048
1733223438.932128,118,11580.077944786193,0.51806640625,2048
1733223444.1286972,119,11449.31800149469,0.5302734375,2048
1733223449.2895608,120,11578.376671344795,0.458251953125,2048
1733223454.4750402,121,11579.246106022207,0.455322265625,2048
1733223459.5988145,122,11726.732692091013,0.480712890625,2048
1733223464.7560356,123,11668.965699900518,0.4697265625,2048
1733223469.8935535,124,11655.693212820977,0.39501953125,2048
1733223475.035788,125,11611.495023060463,0.4267578125,2048
1733223480.2047043,126,11521.586960772362,0.4375,2048
1733223485.3629603,127,11587.604449406008,0.477294921875,2048
1733223490.52598,128,11548.511162283588,0.40576171875,2048
1733223495.6747994,129,11590.677879498517,0.377685546875,2048
1733223500.7968025,130,11667.681557135922,0.408935546875,2048
1733223505.9596758,131,11617.974612493565,0.412353515625,2048
1733223511.1388302,132,11515.099967928076,0.428466796875,2048
1733223516.3574815,133,11378.720448465972,0.39794921875,2048
1733223521.5349255,134,11532.093987947334,0.40673828125,2048
1733223526.6925204,135,11552.252388228904,0.431640625,2048
1733223531.8510842,136,11617.717812958328,0.423583984375,2048
1733223536.9496915,137,11685.418351396685,0.463623046875,2048
1733223542.146696,138,11444.150997492565,0.46435546875,2048
1733223547.3434327,139,11482.2606182407,0.428955078125,2048
1733223552.5062618,140,11552.291206368955,0.401123046875,2048
1733223557.678637,141,11549.574566430822,0.431396484375,2048
1733223562.8346872,142,11550.138784383405,0.4541015625,2048
1733223567.9815855,143,11605.810032913396,0.465576171875,2048
1733223573.1658092,144,11527.338617275847,0.40771484375,2048
1733223578.3098986,145,11638.407512860562,0.38037109375,2048
1733223583.4795225,146,11551.449356707468,0.35888671875,2048
1733223588.6305132,147,11540.454864573745,0.405517578125,2048
1733223593.7984307,148,11513.955665205025,0.394775390625,2048
1733223598.9559727,149,11548.811973856751,0.406982421875,2048
1733223604.1995952,150,11391.03456393397,0.406494140625,2048
1733223609.4115705,151,11487.36582680225,0.388427734375,2048
1733223614.6349444,152,11442.292766698085,0.437744140625,2048
1733223619.8576307,153,11455.451356315625,0.410888671875,2048
1733223625.0117128,154,11569.80886041891,0.376220703125,2048
1733223630.1325998,155,11677.206386595873,0.424072265625,2048
1733223635.2532294,156,11665.21209734434,0.419677734375,2048
1733223640.3864934,157,11632.03931421979,0.413330078125,2048
1733223645.5457091,158,11564.908819481549,0.4033203125,2048
1733223650.7418594,159,11436.561405575316,0.37939453125,2048
1733223655.9150367,160,11525.315826821297,0.38818359375,2048
1733223661.1269348,161,11522.187063571106,0.373046875,2048
1733223666.3662696,162,11382.403731898636,0.395263671875,2048
1733223671.530474,163,11506.521974821582,0.368408203125,2048
1733223676.8191411,164,11253.238156905776,0.392578125,2048
1733223682.0769105,165,11338.071153809764,0.378173828125,2048
1733223687.1584575,166,11734.491156992362,0.3984375,2048
1733223692.3000338,167,11615.44958833776,0.38623046875,2048
1733223697.4661036,168,11549.336682710287,0.407958984375,2048
1733223702.6178455,169,11590.439580742783,0.360107421875,2048
1733223707.8012536,170,11499.78959706934,0.378662109375,2048
1733223712.9592001,171,11569.445042857633,0.38232421875,2048
1733223718.1082382,172,11583.823018641478,0.37353515625,2048
1733223723.25714,173,11605.006602532208,0.380859375,2048
1733223728.3776023,174,11691.888168309953,0.372802734375,2048
1733223733.562768,175,11519.626933956839,0.364990234375,2048
1733223738.7315724,176,11517.894666079957,0.38232421875,2048
1733223743.90596,177,11559.244495797993,0.342529296875,2048
1733223749.11435,178,11484.163298332447,0.351806640625,2048
1733223754.2581017,179,11673.300632277438,0.3291015625,2048
1733223759.4102468,180,11574.326571480387,0.348876953125,2048
1733223764.6001573,181,11517.99208441214,0.396484375,2048
1733223769.8155975,182,11480.802281847993,0.4111328125,2048
1733223774.9859889,183,11511.82761417566,0.3740234375,2048
1733223780.1729474,184,11486.167264375099,0.433837890625,2048
1733223785.3230085,185,11625.720616319211,0.380126953125,2048
1733223790.568883,186,11289.240658453626,0.358154296875,2048
1733223795.7493026,187,11519.952820505721,0.373291015625,2048
1733223800.9680486,188,11538.617288558748,0.414306640625,2048
1733223806.1691155,189,11457.002152033943,0.360107421875,2048
1733223811.3615916,190,11532.32228354446,0.34375,2048
1733223816.5301597,191,11577.0810723917,0.36181640625,2048
1733223821.7014537,192,11670.865814749648,0.384521484375,2048
1733223826.8022559,193,11697.39879192533,0.343017578125,2048
1733223832.0226097,194,11436.208414236235,0.34423828125,2048
1733223837.1955402,195,11537.39594815337,0.366455078125,2048
1733223842.3810651,196,11504.590421282159,0.353271484375,2048
1733223847.5582032,197,11597.059857947695,0.365966796875,2048
1733223852.6970048,198,11615.199333556317,0.420166015625,2048
1733223857.858881,199,11538.895998615213,0.3916015625,2048
1733223863.044078,200,11503.7618195054,0.386962890625,2048
