API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
199311310,166436208,,,365744491,102401134,268834315,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365749986,8228,365758214,102388819,468147033,102400911,204797958,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365758644,5427,365764071,204784993,570549064,102401198,307191618,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365764365,4903,365769268,307182114,672951382,102401200,409588217,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365769548,6097,365775645,409578057,775353702,102401198,511985352,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365775926,4127,365780053,511976224,877756277,102400942,614381293,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365780285,5344,365785629,614373030,980158659,102400879,716779253,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365785909,5294,365791203,716769711,1082560914,102400943,819175948,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365791435,4905,365796340,819166701,1184963041,102401135,921572741,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365796626,5975,365802601,921562951,1287365552,102400942,1023969868,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365802832,5376,365808208,1023959374,1389767582,102401231,1126365981,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365808443,4421,365812864,1126357357,1492170221,102400911,1228762689,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365813203,4811,365818014,1228754494,1594572508,102400943,1331160248,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365818356,4783,365823139,1331151688,1696974827,102400943,1433557414,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365823374,5777,365829151,1433547771,1799376922,102401166,1535954714,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365829422,5264,365834686,1535944842,1901779528,102400880,1638350986,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365834916,4898,365839814,1638341970,2004181784,102400941,1740747809,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365840048,4632,365844680,1740739453,2106584133,102400909,1843144994,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365844913,4758,365849671,1843136491,2208986162,102401197,1945542446,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365849950,7607,365857557,1945530954,2311388511,102401167,2047939728,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365857846,5466,365863312,2047927742,2413791054,102400941,2150334149,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365863543,4969,365868512,2150324571,2516193083,102401229,2252730769,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365868773,4562,365873335,2252722193,2618595528,102401101,2355127856,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365873595,3910,365877505,2355120564,2720998069,102400878,2457525352,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365877792,4446,365882238,2457517893,2823400131,102401133,2559923472,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365882508,5798,365888306,2559914334,2925802640,102400941,2662321073,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365888602,4894,365893496,2662311461,3028204957,102400941,2764717296,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365893794,5354,365899148,2764707870,3130607018,102401198,2867114422,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365899671,4387,365904058,2867105534,3233009592,102400942,2969510863,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365904480,4640,365909120,2969502790,3335411910,102400941,3071908371,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365909502,5643,365915145,3071899146,3437814291,102400877,3174305666,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365915378,4996,365920374,3174295914,3540216288,102401198,3276702108,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365920650,5727,365926377,3276692261,3642618638,102401165,3379099153,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365926665,4189,365930854,3379090133,3745020987,102401133,3481495455,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365931082,4893,365935975,3481487265,3847423240,102401197,3583893355,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365936202,5458,365941660,3583883865,3949825525,102401231,3686290554,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365941886,4968,365946854,3686281053,4052227907,102401168,3788687189,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365947154,5050,365952204,3788677959,4154630163,102401231,3891084240,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365952441,4374,365956815,3891076051,4257032866,102400847,3993481272,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365957078,3740,365960818,3993474079,4359434897,102401135,4095878954,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365961053,4903,365965956,4095871452,4461837408,102400944,4198277299,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365966232,4925,365971157,4198268347,4564239504,102401167,4300674439,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365971389,4968,365976357,4300665466,4666641823,102401167,4403071601,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365976611,4639,365981250,4403062829,4769044079,102401231,4505468699,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365981504,3911,365985415,4505461303,4871446718,102400912,4607866126,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365985648,4699,365990347,4607858659,4973849006,102400943,4710264301,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365990583,4856,365995439,4710255950,5076251389,102400879,4812661685,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
365995713,4945,366000658,4812652794,5178653452,102401135,4915058874,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366000891,5114,366006005,4915049958,5281055963,102400944,5017456016,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366006239,3730,366009969,5017448122,5383458091,102401135,5119852987,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366010259,5135,366015394,5119845240,5485860634,102400912,5222251287,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366015625,4886,366020511,5222242155,5588262666,102401199,5324648240,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366020741,5049,366025790,5324639227,5690665017,102401168,5427045444,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366026046,5678,366031724,5427035837,5793067561,102400943,5529442458,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366031997,3749,366035746,5529434198,5895469944,102400879,5631838826,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366036019,3732,366039751,5631832256,5997872007,102401135,5734237123,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366040030,4743,366044773,5734229745,6100274518,102400943,5836635431,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366044999,4750,366049749,5836627088,6202676837,102400943,5939032781,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366049983,5677,366055660,5939023496,6305079156,102400942,6041430115,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366055891,4320,366060211,6041421007,6407481218,102401199,6143826526,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366060443,3783,366064226,6143819279,6509883505,102401231,6246224293,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366064459,4726,366069185,6246216639,6612285824,102401230,6348622595,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366069419,4857,366074276,6348614219,6714688495,102400878,6451019954,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366074508,5522,366080030,6451010719,6817090749,102400942,6553417183,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366080284,4760,366085044,6553407799,6919492843,102401168,6655813727,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366085307,3747,366089054,6655806365,7021895419,102400910,6758211022,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366089291,5660,366094951,6758202466,7124297417,102401231,6860609357,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366095228,4875,366100103,6860599665,7226699768,102401198,6963005738,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366100357,5451,366105808,6962996534,7329102342,102400944,7065402929,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366106040,4881,366110921,7065393453,7431504374,102401230,7167799564,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366111155,3854,366115009,7167792035,7533907044,102400878,7270196767,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366115267,5156,366120423,7270188651,7636309074,102401167,7372594974,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366120655,4672,366125327,7372586066,7738711393,102401167,7474991905,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366125559,4829,366130388,7474983547,7841113935,102400944,7577389320,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366130654,5832,366136486,7577379481,7943515967,102401230,7679786543,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366136718,4578,366141296,7679777021,8045918317,102401198,7782182797,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366141523,4738,366146261,7782174342,8148320603,102401231,7884580311,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366146494,5211,366151705,7884571281,8250722986,102401167,7986977659,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366152136,5045,366157181,7986968124,8353125305,102401166,8089374335,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366157411,6215,366163626,8089363997,8455527623,102401166,8191771378,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366163854,4886,366168740,8191761521,8557930261,102400846,8294167253,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366169017,4691,366173708,8294158551,8660332259,102401167,8396564409,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366173944,4903,366178847,8396555987,8762734834,102400911,8498961801,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366179133,6755,366185888,8498951233,8865137121,102400942,8601358930,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366186165,5866,366192031,8601347408,8967539439,102400942,8703754216,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366192266,4920,366197186,8703744571,9069941757,102400943,8806150434,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366197420,4040,366201460,8806142680,9172344140,102400878,8908547598,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366201694,4575,366206269,8908540125,9274746394,102400942,9010945642,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366206503,4477,366210980,9010937732,9377148712,102400943,9113343152,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366211210,5733,366216943,9113333896,9479550839,102401135,9215740764,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366217176,4780,366221956,9215731106,9581953062,102401230,9318137116,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
