API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
199235156,162990804,,,362221429,819200309,982186582,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362228547,7760,362236307,819186583,1181422890,819200404,1638394747,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362236841,5696,362242537,1638381877,2000624414,819200412,2457587985,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362242818,4455,362247273,2457578609,2819825882,819200473,3276783537,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362247564,5058,362252622,3276774757,3639027379,819200511,4095980326,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362252913,4582,362257495,4095971355,4458228850,819200581,4915176518,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362257763,5040,362262803,4915167652,5277430455,819200516,5734373208,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362263050,4465,362267515,5734364512,6096632027,819200480,6553569457,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362267808,4853,362272661,6553560966,6915833627,819200414,7372766233,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362272906,4956,362277862,7372757203,7735035065,819200515,8191962674,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362278102,5617,362283719,8191952885,8554236604,819200517,9011159019,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362284012,4765,362288777,9011149304,9373438081,819200581,9830354650,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362289142,5163,362294305,9830345477,10192639782,819200418,10649551058,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362294681,4938,362299619,10649541605,11011841224,819200514,11468747057,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362299859,4679,362304538,11468738192,11831042730,819200554,12287943425,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
362304834,5977,362310811,12287933593,12650244404,819200430,13107140000,4440,4440,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
