API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
294916476,1131663049,1426579525,2009,1426581534,819217266,1950882324,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426582565,16686,1426599251,819200957,2245800208,819216739,1638434382,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426599958,11552,1426611510,1638406685,3065018195,819216900,2457635137,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426611954,10579,1426622533,2457613874,3884236407,819216824,3276841277,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426622922,11381,1426634303,3276820271,4703454574,819216789,4096048441,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426634713,10348,1426645061,4096027614,5522672675,819216819,4915254781,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426645495,10808,1426656303,4915234568,6341890871,819216753,5734462129,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426656682,10097,1426666779,5734442061,7161108840,819216913,6553669071,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426667209,12724,1426679933,6553647420,7980327353,819216531,7372876675,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426680415,28651,1426709066,7372836386,8799545452,819216564,8192081601,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426709698,11117,1426720815,8192042769,9618763584,819216567,9011270453,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426721196,12644,1426733840,9011247815,10437981655,819216636,9830477095,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426734405,10002,1426744407,9830455389,11257199796,819216636,10649682027,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426744896,10066,1426754962,10649662878,12076417840,819216735,11468889679,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426755338,9619,1426764957,11468871026,12895635983,819216735,12288097380,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1426765329,9962,1426775291,12288078963,13714854254,819216605,13107305530,3971,3971,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
