API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
288988663,1126706474,1415695137,992,1415696129,102403286,1229110752,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415697855,18130,1415715985,102384614,1518100599,102403479,204806223,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415716709,11318,1415728027,204777363,1620505390,102403351,307192032,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415728472,10712,1415739184,307170709,1722909893,102403510,409584931,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415739594,11897,1415751491,409563224,1825314715,102403351,511978472,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415751878,9999,1415761877,511957341,1927719218,102403510,614370850,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415762279,12116,1415774395,614349549,2030123944,102403446,716765111,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415774781,10307,1415785088,716743678,2132528766,102403285,819157270,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415785472,10570,1415796042,819137545,2234933587,102403125,921551240,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415796468,10041,1415806509,921531804,2337338313,102403061,1023944906,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415806944,9974,1415816918,1023925991,2439742909,102403126,1126339091,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415817321,12370,1415829691,1126317688,2542147379,102403317,1228733375,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415830119,10093,1415840212,1228712052,2644552264,102403093,1331125238,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415840641,9853,1415850494,1331106463,2746956957,102403062,1433519378,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415850898,9845,1415860743,1433500747,2849361490,102403190,1535913782,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415861123,9870,1415870993,1535895255,2951766248,102403093,1638308218,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415871367,10093,1415881460,1638289257,3054170717,102403285,1740702635,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415881826,9990,1415891816,1740683754,3156575570,102403093,1843096837,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415892190,9967,1415902157,1843077883,3258980040,102403285,1945491135,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415902546,9863,1415912409,1945472420,3361384829,102403157,2047885440,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415912768,9928,1415922696,2047866858,3463789554,102403093,2150279879,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415923064,9908,1415932972,2150261083,3566194055,102403254,2252674245,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415933333,16503,1415949836,2252648977,3668598813,102403157,2355068637,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415950247,9844,1415960091,2355043351,3771003442,102403189,2457456384,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415960501,9823,1415970324,2457437811,3873408135,102403157,2559850791,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415970739,9832,1415980571,2559832257,3975812828,102403126,2662245215,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415980942,9888,1415990830,2662226596,4078217426,102403191,2764639675,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1415991201,10091,1416001292,2764620797,4180622089,102403192,2867034080,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416001658,9824,1416011482,2867015174,4283026656,102403288,2969428286,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416011849,10022,1416021871,2969409609,4385431480,102403127,3071822758,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416022275,9920,1416032195,3071803916,4487836111,102403159,3174216995,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416032586,9910,1416042496,3174198214,4590240710,102403223,3276611347,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416042871,10105,1416052976,3276592493,4692645469,102403128,3379005726,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416053350,11746,1416065096,3378985101,4795050197,102403063,3481399910,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416065495,9905,1416075400,3481379204,4897454604,102403319,3583792428,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416075788,9903,1416085691,3583773608,4999859299,102403287,3686186798,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416086079,9803,1416095882,3686168112,5102263994,102403256,3788581171,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416096281,9956,1416106237,3788562485,5204668722,102403191,3890975632,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416106614,9931,1416116545,3890956936,5307073481,102403095,3993369962,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416116909,9995,1416126904,3993351176,5409478080,102403159,4095764330,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416127277,9845,1416137122,4095745717,5511882839,102403064,4198158626,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416137503,9972,1416147475,4198139963,5614287438,102403128,4300553063,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1416147845,9909,1416157754,4300534284,5716692038,102403191,4402947384,4157,4157,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
