API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
284579697,1144456053,,,1429035607,204802228,1349258138,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429038844,16524,1429055368,204783650,1633839018,204801844,409602018,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429056045,11568,1429067613,409574433,1838642046,204801844,614387845,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429068009,10325,1429078334,614366836,2043445170,204801748,819178909,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429078756,11514,1429090270,819158024,2248248294,204801653,1023971191,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429090622,10797,1429101419,1023949840,2453051259,204801716,1228762353,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429101779,11254,1429113033,1228741158,2657854191,204801813,1433554225,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429113401,9913,1429123314,1433534002,2862657316,204801716,1638345631,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429123677,10568,1429134245,1638326259,3067460504,204801557,1843138384,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429134668,9804,1429144472,1843119093,3272263565,204801525,2047930422,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429144852,9944,1429154796,2047911765,3477066561,204801557,2252723266,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429155153,14689,1429169842,2252699844,3681869686,204801460,2457515993,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429170416,9980,1429180396,2457492286,3886672682,204801493,2662303759,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429180871,10553,1429191424,2662284191,4091475615,204801589,2867096333,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429191811,9898,1429201709,2867077063,4296278772,204801461,3071888422,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429202075,9942,1429212017,3071869592,4501081609,204801653,3276681187,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429212419,10137,1429222556,3276662274,4705884830,204801460,3481473871,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429222941,9876,1429232817,3481454881,4910687698,204801621,3686266378,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429233169,10069,1429243238,3686247585,5115490823,204801525,3891059179,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429243620,9952,1429253572,3891040216,5320293788,204801589,4095851757,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429253930,9980,1429263910,4095832843,5525096753,204801653,4300644476,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429264267,10048,1429274315,4300625627,5729899942,204801493,4505437168,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429274681,31432,1429306113,4505396890,5934703003,204801461,4710229783,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429306716,10856,1429317572,4710188364,6139505936,204801559,4915000779,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429317971,9888,1429327859,4914981172,6344309031,204801494,5119792554,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429328262,9921,1429338183,5119773750,6549111933,204801623,5324585294,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429338584,9947,1429348531,5324566369,6753914900,204801686,5529378002,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429348899,9944,1429358843,5529359311,6958718154,204801463,5734170718,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429359219,9889,1429369108,5734152013,7163521121,204801526,5938963428,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429369479,10172,1429379651,5938944532,7368324183,204801495,6143756199,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429380165,9842,1429390007,6143737207,7573127214,204801495,6348548544,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429390370,9785,1429400155,6348530057,7777930212,204801527,6553341369,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429400526,11903,1429412429,6553320910,7982733339,204801431,6758134244,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429412822,11945,1429424767,6758111539,8187536306,204801495,6962924979,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429425209,10075,1429435284,6962903989,8392339273,204801560,7167715624,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429435683,9755,1429445438,7167696803,8597142241,204801623,7372508181,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429445829,9935,1429455764,7372489476,8801945240,204801655,7577301066,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429456150,9863,1429466013,7577282450,9006748463,204801463,7782093776,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429466378,9925,1429476303,7782074999,9211551302,204801656,7986886580,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429476650,10101,1429486751,7986867583,9416354334,204801655,8191679339,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429487112,9903,1429497015,8191660510,9621157525,204801495,8396471908,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429497392,9957,1429507349,8396453271,9825960620,204801432,8601264660,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429507705,10031,1429517736,8601245660,10030763396,204801689,8806057380,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429518097,12219,1429530316,8806036304,10235566620,204801498,9010850021,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429530729,10301,1429541030,9010828656,10440369686,204801465,9215640422,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1429541525,10197,1429551722,9215620837,10645172559,204801626,9420432660,2598,2598,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
