API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
294872547,1101463508,1396336055,1877,1396337932,819200475,1920665860,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396338903,16589,1396355492,819184259,2215539751,819200248,1638401096,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396356147,13714,1396369861,1638371386,3034741247,819200344,2457585444,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396370249,10183,1396380432,2457562343,3853942775,819200418,3276772944,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396380841,13679,1396394520,3276750016,4673144536,819200262,4095963957,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396394935,10039,1396404974,4095941168,5492346142,819200264,4915151471,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396405341,10967,1396416308,4915131346,6311547654,819200369,5734342682,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396416683,11714,1396428397,5734320810,7130749207,819200434,6553532958,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396428815,10364,1396439179,6553511870,7949951049,819200203,7372722437,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396439540,12295,1396451835,7372700920,8769152755,819200106,8191913321,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396452241,9838,1396462079,8191892158,9588354237,819200234,9011102230,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396462458,13677,1396476135,9011079712,10407555847,819200235,9830293624,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396476715,12188,1396488903,9830268779,11226757682,819200011,10649480978,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396489414,10313,1396499727,10649459502,12045959229,819200084,11468669899,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396500099,11813,1396511912,11468648938,12865160850,819200085,12287860836,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1396512316,10098,1396522414,12287839961,13684362375,819200183,13107050242,2474,2474,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
