API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
204880616,168598912,,,373474940,204802717,373397041,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373482311,7558,373489869,204788908,578278777,204803198,409599664,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373490408,4904,373495312,409587784,783083096,204803197,614395885,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373495583,5008,373500591,614386822,987887413,204803197,819195027,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373500845,5405,373506250,819185320,1192691570,204803358,1023994083,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373506532,3976,373510508,1023985572,1397496080,204803165,1228792713,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373510787,5956,373516743,1228783686,1602300429,204803134,1433592776,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373516975,3930,373520905,1433583778,1807104683,204803197,1638390905,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373521170,5170,373526340,1638382724,2011909064,204803133,1843191027,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373526571,5076,373531647,1843181606,2216713253,204803263,2047989945,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373531938,4890,373536828,2047980808,2421517636,204803197,2252788895,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373537055,4954,373542009,2252779944,2626321953,204803199,2457588097,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373542380,4234,373546614,2457579594,2831126208,204803261,2662387089,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373547022,5373,373552395,2662378194,3035930589,204803198,2867186765,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373552632,4850,373557482,2867177328,3240734810,204803295,3071985473,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373557775,4654,373562429,3071976764,3445539193,204803229,3276784647,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373562663,5351,373568014,3276775432,3650343446,204803295,3481584078,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373568273,3856,373572129,3481575796,3855147925,204803133,3686382785,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373572367,5166,373577533,3686374677,4059952210,204803170,3891183013,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373577769,4967,373582736,3891173796,4264756532,204803168,4095981931,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373582969,4783,373587752,4095973068,4469560820,204803201,4300781052,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373587987,5665,373593652,4300771521,4674365173,204803170,4505580356,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373593888,3708,373597596,4505571835,4879169431,204803232,4710378775,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373597827,3816,373601643,4710372172,5083973815,204803170,4915179158,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373601879,5089,373606968,4915171105,5288778073,204803232,5119979426,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373607198,4833,373612031,5119970331,5493582362,204803264,5324778428,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373612289,5772,373618061,5324768685,5698386746,204803202,5529577659,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373618293,4517,373622810,5529568258,5903191068,204803200,5734375975,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373623145,4194,373627339,5734368049,6107995388,204803199,5939175442,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373627752,5550,373633302,5939166405,6312799707,204803199,6143975154,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373633682,4777,373638459,6143965471,6517603930,204803295,6348773543,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373638710,5751,373644461,6348763948,6722408409,204803135,6553572834,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373644699,4868,373649567,6553563097,6927212664,204803199,6758371164,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373649801,3650,373653451,6758363532,7132016983,204803200,6963170382,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373653768,5388,373659156,6963162179,7336821335,204803166,7167970733,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373659387,4829,373664216,7167961341,7541625557,204803263,7372769433,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373664451,5443,373669894,7372760046,7746429940,204803199,7577568688,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373670175,5298,373675473,7577558818,7951234291,204803168,7782367284,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373675707,4239,373679946,7782358601,8156038547,204803235,7987166075,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373680178,4882,373685060,7987157906,8360842966,204803137,8191965925,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373685293,4867,373690160,8191957031,8565647191,204803235,8396765133,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373690396,4950,373695346,8396756167,8770451513,204803234,8601564351,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373695577,5546,373701123,8601554681,8975255804,204803265,8806363492,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373701406,4293,373705699,8806354426,9180060125,204803267,9011161986,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373705932,4882,373710814,9011153634,9384864448,204803265,9215961781,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373711138,5246,373716384,9215952449,9589668833,204803203,9420760898,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373716805,5385,373722190,9420750966,9794473156,204803201,9625559552,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373722419,5962,373728381,9625549000,9999277381,204803299,9830358261,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373728639,4792,373733431,9830348433,10204081864,204803139,10035156364,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373733713,4581,373738294,10035147798,10408886092,204803234,10239955613,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373738528,4726,373743254,10239947224,10613690478,204803172,10444755122,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373743485,4830,373748315,10444746295,10818494610,204803363,10649554488,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
373748546,5945,373754491,10649544442,11023298933,204803363,10854353750,3006,3006,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
