API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
199428909,166803722,,,366229507,102402202,269202800,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366235258,8557,366243815,102388950,468632765,102402233,204799740,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366244306,5218,366249524,204786498,571036022,102402266,307193982,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366249847,4526,366254373,307185035,673439408,102402169,409591730,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366254638,6312,366260950,409581779,775842729,102402137,511990228,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366261184,3839,366265023,511980931,878245954,102402201,614386971,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366265258,5082,366270340,614379191,980649531,102401913,716786186,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366270609,4905,366275514,716777082,1083052596,102402138,819184125,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366275786,4554,366280340,819175482,1185455822,102402201,921582237,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366280573,5707,366286280,921572799,1287859079,102402234,1023980740,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366286509,5074,366291583,1023970850,1390262433,102402168,1126378092,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366291816,4749,366296565,1126369124,1492665689,102402202,1228776075,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366296893,6678,366303571,1228765280,1595068851,102402329,1331174287,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366303940,4705,366308645,1331163559,1697472204,102402265,1433570529,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366308883,5745,366314628,1433560962,1799875590,102402169,1535968876,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366314865,4955,366319820,1535958963,1902278783,102402265,1638366183,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366320088,4735,366324823,1638357280,2004682103,102402234,1740764249,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366325056,4553,366329609,1740755816,2107085425,102402202,1843162571,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366329870,4724,366334594,1843154153,2209488747,102402171,1945561048,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366334832,5200,366340032,1945552006,2311892038,102402170,2047959376,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366340288,5118,366345406,2047949794,2414295200,102402298,2150357210,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366345639,4843,366350482,2150348008,2516698490,102402297,2252755148,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366350721,4596,366355317,2252746494,2619101811,102402266,2355153356,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366355545,4100,366359645,2355145488,2721505133,102402234,2457551822,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366359882,4215,366364097,2457544326,2823908423,102402235,2559950776,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366364322,5662,366369984,2559941858,2926311842,102402106,2662349626,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366370257,4883,366375140,2662339928,3028715068,102402170,2764746981,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366375422,5221,366380643,2764737619,3131118262,102402265,2867145105,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366381014,4373,366385387,2867136132,3233521519,102402298,2969542803,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366385731,4858,366390589,2969534220,3335924809,102402298,3071941376,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366390885,5764,366396649,3071931642,3438328291,102402107,3174339513,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366396879,4826,366401705,3174329877,3540731582,102402106,3276736809,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366402001,5704,366407705,3276727423,3643135128,102401850,3379134977,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366407940,4033,366411973,3379126092,3745538065,102402202,3481532327,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366412253,4909,366417162,3481524225,3847941387,102402170,3583931304,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366417393,5854,366423247,3583921302,3950344549,102402298,3686329454,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366423475,4837,366428312,3686319559,4052747871,102402265,3788726661,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366428544,4873,366433417,3788717743,4155151160,102402265,3891124881,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366433642,4593,366438235,3891116278,4257554513,102402200,3993523071,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366438468,4093,366442561,3993515176,4359957737,102402265,4095921534,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366442790,5485,366448275,4095912815,4462361090,102402201,4198320501,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366448506,5251,366453757,4198310718,4564764475,102402105,4300718074,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366453989,4914,366458903,4300708669,4667167572,102402297,4403115880,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366459131,4912,366464043,4403106946,4769570989,102402168,4505514026,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366464292,4529,366468821,4505505456,4871974277,102402168,4607912153,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366469166,5180,366474346,4607903091,4974377437,102402297,4710310568,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366474739,5246,366479985,4710300805,5076780790,102402233,4812708284,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366480218,5001,366485219,4812698988,5179184207,102402105,4915106094,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366485507,5880,366491387,4915096013,5281587400,102402201,5017504094,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366491668,4128,366495796,5017494861,5383990657,102402232,5119901221,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366496081,5262,366501343,5119892602,5486393945,102402233,5222300097,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366501574,4974,366506548,5222290718,5588797266,102402201,5324697893,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366506825,4951,366511776,5324688811,5691200587,102402169,5427095931,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366512067,5593,366517660,5427086088,5793603748,102402296,5529493977,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366517889,4202,366522091,5529485009,5896007100,102402233,5631891444,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366522348,3919,366526267,5631884250,5998410517,102402105,5734290274,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366526531,5436,366531967,5734281839,6100813806,102402105,5836689380,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366532226,4998,366537224,5836679743,6203216967,102402233,5939086974,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
