API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
292371704,1117633097,1410004801,1055,1410005856,102400964,1220035116,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410008168,16769,1410024937,102383067,1512408004,102401573,204801409,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410025490,11569,1410037059,204773861,1614810920,102401412,307186842,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410037468,9894,1410047362,307166155,1717213517,102401572,409577621,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410047778,11524,1410059302,409557099,1819616401,102401444,511970067,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410059711,10002,1410069713,511949316,1922019029,102401572,614360890,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410070111,10839,1410080950,614341027,2024421977,102401380,716753246,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410081360,9913,1410091273,716733428,2126824701,102401412,819144753,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410091671,10320,1410101991,819125722,2229227713,102401156,921537198,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410102377,9917,1410112294,921518175,2331630469,102401156,1023929248,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410112709,9869,1410122578,1023910551,2434033129,102401252,1126321672,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410122966,12789,1410135755,1126300098,2536435853,102401284,1228714171,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410136337,9857,1410146194,1228692319,2638838513,102401380,1331103556,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410146765,9929,1410156694,1331084607,2741241301,102401348,1433495884,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410157075,9710,1410166785,1433477400,2843644185,102401220,1535888330,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410167177,9882,1410177059,1535869850,2946046909,102401252,1638280984,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410177454,14006,1410191460,1638258205,3048449665,102401252,1740673463,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410191869,9890,1410201759,1740650598,3150852357,102401317,1843061805,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410202165,46303,1410248468,1843006774,3253255242,102401187,1945454264,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410249113,11432,1410260545,1945397420,3355657965,102401220,2047810072,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410260960,9947,1410270907,2047789655,3458060562,102401380,2150200982,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410271308,9692,1410281000,2150182445,3560463445,102401252,2252593389,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410281433,12184,1410293617,2252572520,3662866137,102401317,2354986021,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410294055,9821,1410303876,2354964986,3765268862,102401348,2457376155,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410304278,10264,1410314542,2457357203,3867671745,102401221,2559768688,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410315077,10516,1410325593,2559748877,3970074470,102401252,2662160645,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410325982,9940,1410335922,2662141208,4072477130,102401347,2764552495,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410336309,9869,1410346178,2764533675,4174879853,102401379,2866944923,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410346721,9978,1410356699,2866926101,4277282800,102401188,2969337267,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410357217,10472,1410367689,2969317771,4379685460,102401283,3071729526,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410368269,9918,1410378187,3071710028,4482088215,102401283,3174121229,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410378564,9832,1410388396,3174102607,4584491003,102401251,3276513690,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410388782,10069,1410398851,3276494939,4686893790,102401219,3378906227,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410399236,11996,1410411232,3378885314,4789296546,102401219,3481298529,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410411677,9699,1410421376,3481277765,4891699141,102401379,3583688843,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410421787,10220,1410432007,3583669985,4994101992,102401284,3686081489,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410432388,9797,1410442185,3686062499,5096504684,102401347,3788473643,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410442593,10030,1410452623,3788454944,5198907567,102401220,3890866194,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410453006,9876,1410462882,3890847473,5301310355,102401187,3993258536,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410463266,9866,1410473132,3993239914,5403713046,102401252,4095651032,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410473561,10149,1410483710,4095632123,5506115833,102401220,4198043492,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410484125,9782,1410493907,4198024554,5608518461,102401347,4300435683,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410494285,9887,1410504172,4300417077,5710921249,102401315,4402828279,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410504562,11891,1410516453,4402807647,5813324100,102401219,4505220757,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410516905,10269,1410527174,4505199617,5915726791,102401283,4607611169,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410527681,9825,1410537506,4607592041,6018129547,102401284,4710003150,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410537914,9976,1410547890,4709984349,6120532239,102401349,4812395674,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410548276,10209,1410558485,4812376511,6222934996,102401349,4914788069,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410558876,9864,1410568740,4914769013,6325337753,102401349,5017180226,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410569141,9840,1410578981,5017161625,6427740606,102401253,5119572718,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410579366,9926,1410589292,5119554071,6530143363,102401253,5221965250,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410589683,9779,1410599462,5221946626,6632546088,102401285,5324357690,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410599844,10094,1410609938,5324338843,6734948781,102401349,5426750286,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410610322,10015,1410620337,5426731297,6837351634,102401253,5529142565,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410620736,11746,1410632482,5529121909,6939754391,102401253,5631534908,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410632889,12156,1410645045,5631512071,7042157116,102401285,5733925512,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410645492,9766,1410655258,5733904616,7144559874,102401284,5836315666,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410655668,9867,1410665535,5836297223,7246962758,102401158,5938708248,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410665931,9902,1410675833,5938689554,7349365387,102401286,6041100742,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410676242,9768,1410686010,6041082167,7451768177,102401252,6143493187,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410686423,10027,1410696450,6143474356,7554170806,102401381,6245885764,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410696993,10110,1410707103,6245866620,7656573723,102401221,6348277951,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410707590,10223,1410717813,6348258699,7758976512,102401189,6450670111,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410718196,9791,1410727987,6450651090,7861379077,102401381,6553062262,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410728348,9785,1410738133,6553043893,7963782026,102401189,6655454867,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410738521,12249,1410750770,6655433981,8066184751,102401221,6757847451,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410751221,9736,1410760957,6757826487,8168587444,102401286,6860237509,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410761355,9818,1410771173,6860218933,8270990106,102401381,6962630132,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410771571,9853,1410781424,6962611471,8373392895,102401349,7065022673,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410781830,9898,1410791728,7065004116,8475795844,102401158,7167415172,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410792119,9972,1410802091,7167396414,8578198505,102401254,7269807640,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410802491,9807,1410812298,7269788837,8680601135,102401381,7372200025,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410812688,12099,1410824787,7372179137,8783003924,102401349,7474592585,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410825216,9843,1410835059,7474571814,8885406873,102401158,7576982815,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410835453,9909,1410845362,7576964141,8987809503,102401285,7679375335,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410845756,12014,1410857770,7679354554,9090212324,102401221,7781767789,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410858204,9851,1410868055,7781746994,9192615049,102401254,7884158099,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410868495,10179,1410878674,7884139165,9295017839,102401221,7986550565,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410879243,9954,1410889197,7986531367,9397420564,102401253,8088942574,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410889598,10182,1410899780,8088923414,9499823194,102401381,8191334977,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410900173,9882,1410910055,8191315896,9602225951,102401381,8293727159,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410910437,10162,1410920599,8293708141,9704628740,102401349,8396119652,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410920991,9880,1410930871,8396100722,9807031593,102401254,8498511856,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410931253,9931,1410941184,8498493231,9909434415,102401189,8600904351,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410941583,9901,1410951484,8600885496,10011836980,102401381,8703296778,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410951871,9831,1410961702,8703278067,10114239769,102401350,8805689248,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410962089,11771,1410973860,8805668827,10216642687,102401191,8908081789,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410974303,9744,1410984047,8908061302,10319045349,102401286,9010472332,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410984469,9912,1410994381,9010453854,10421448235,102401158,9112864924,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1410994784,9830,1411004614,9112846347,10523850961,102401190,9215257367,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411005028,9828,1411014856,9215238671,10626253527,102401382,9317649881,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411015252,9873,1411025125,9317631256,10728656381,102401286,9420042415,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411025517,9936,1411035453,9420023686,10831059139,102401286,9522434908,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411035889,9986,1411045875,9522415958,10933461833,102401350,9624827294,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411046401,10289,1411056690,9624808029,11035864719,102401222,9727219540,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411057080,10081,1411067161,9727200188,11138267349,102401350,9829611619,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411067546,9893,1411077439,9829592668,11240670107,102401350,9932003911,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411077860,11735,1411089595,9931983430,11343073025,102401190,10034396355,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411090023,9889,1411099912,10034375711,11445475623,102401349,10136786949,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411100330,9832,1411110162,10136768187,11547878349,102401382,10239179401,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411110548,9870,1411120418,10239160817,11650281235,102401254,10341571941,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411120812,9872,1411130684,10341553340,11752684024,102401222,10443964434,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411131098,9869,1411140967,10443945784,11855086751,102401253,10546356906,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411141368,9821,1411151189,10546338224,11957489413,102401350,10648749395,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411151597,9846,1411161443,10648730728,12059892171,102401349,10751141923,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411161847,9876,1411171723,10751123365,12162295088,102401190,10853534431,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411172103,9909,1411182012,10853515610,12264697622,102401413,10955926932,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411182417,12133,1411194550,10955905861,12367100411,102401382,11058319376,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411194976,9837,1411204813,11058298484,12469503297,102401253,11160709574,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411205219,9823,1411215042,11160690916,12571905958,102401350,11263102089,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411215451,10056,1411225507,11263083369,12674308876,102401190,11365494615,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411225890,9848,1411235738,11365475800,12776711538,102401285,11467886933,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411236160,9761,1411245921,11467868470,12879114391,102401190,11570279421,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411246309,9856,1411256165,11570260824,12981516989,102401349,11672672029,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411256550,9929,1411266479,11672653236,13083919715,102401381,11775064546,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411266891,9822,1411276713,11775045919,13186322632,102401222,11877456963,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411277104,9865,1411286969,11877438260,13288725229,102401382,11979849507,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411287364,9901,1411297265,11979830786,13391128051,102401318,12082242005,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411297642,11585,1411309227,12082221518,13493530745,102401381,12184634484,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411309633,10040,1411319673,12184613829,13595933502,102401382,12287025251,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411320077,57714,1411377791,12286958533,13698336324,102401317,12389417564,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411378438,11341,1411389779,12389349270,13800739049,102401350,12491761961,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411390178,10012,1411400190,12491741649,13903141839,102401318,12594152979,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411400592,9747,1411410339,12594134193,14005544532,102401382,12696545322,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411410747,9892,1411420639,12696526651,14107947290,102401383,12798937926,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411421035,12702,1411433737,12798916376,14210350113,102401319,12901330397,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411434260,10294,1411444554,12901308286,14312752840,102401351,13003719931,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1411444979,10292,1411455271,13003700296,14415155567,102401383,13106111971,2660,2660,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
