API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
202342431,176650837,,,378990360,409604824,586252753,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
378995919,8477,379004396,409592196,788596592,409604694,819205367,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379004929,5002,379009931,819192731,1198202662,409604727,1228802460,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379010256,5618,379015874,1228792667,1607808541,409604950,1638403235,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379016151,5224,379021375,1638393204,2017414579,409605022,2048003450,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379021656,4034,379025690,2047995319,2427021009,409604701,2457604054,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379025921,6178,379032099,2457594763,2836626862,409604957,2867205898,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379032356,4000,379036356,2867196647,3246233003,409604925,3276805572,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379036625,4530,379041155,3276798213,3655839368,409604669,3686407412,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379041430,5661,379047091,3686398162,4065445253,409604893,4096008716,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379047359,5255,379052614,4095998940,4475051554,409604700,4505608895,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379052899,5429,379058328,4505599334,4884657662,409604699,4915209462,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379058707,4277,379062984,4915200753,5294263737,409604732,5324809762,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379063333,4631,379067964,5324801881,5703869845,409604732,5734411244,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379068193,5414,379073607,5734402410,6113476017,409604664,6144012488,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379073934,4735,379078669,6144003388,6523082057,409604729,6553612852,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379078900,5859,379084759,6553603211,6932687970,409604920,6963213990,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379084986,3954,379088940,6963205134,7342294074,409604921,7372814009,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379089226,4455,379093681,7372806690,7751900371,409604731,7782415876,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379093971,5504,379099475,7782407003,8161506478,409604735,8192017242,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379099708,4707,379104415,8192008174,8571112589,409604735,8601617616,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379104645,4823,379109468,8601608944,8980718412,409605023,9011218790,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379109757,4616,379114373,9011210214,9390324587,409604960,9420819790,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379114658,3901,379118559,9420812172,9799930731,409604926,9830420999,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379118792,5063,379123855,9830413242,10209537097,409604668,10240022973,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379124119,5041,379129160,10240013789,10619142949,409604924,10649623754,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379129394,4724,379134118,10649614875,11028748993,409604989,11059224588,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379134376,4855,379139231,11059216159,11438355390,409604701,11468825715,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379139624,4178,379143802,11468817665,11847961467,409604737,11878426580,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379144165,5117,379149282,11878418042,12257567324,409604998,12288028157,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379149793,5204,379154997,12288018765,12667173762,409604678,12697628647,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
379155235,4769,379160004,12697619652,13076779656,409604903,13107229324,2941,2941,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
