API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
196851992,166980051,,,363829000,204804147,371781155,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363834634,7309,363841943,204792388,568634331,204804594,409604291,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363842570,4763,363847333,409592744,773440077,204804625,614402132,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363847647,5262,363852909,614392849,978245758,204804723,819202834,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363853180,5379,363858559,819193074,1183051633,204804625,1024003078,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363858859,4036,363862895,1023994515,1387857410,204804627,1228803178,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363863126,8027,363871153,1228792324,1592663477,204804338,1433604689,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363871452,4375,363875827,1433593076,1797468903,204804690,1638402141,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363876057,5222,363881279,1638393402,2002274681,204804692,1843203316,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363881513,5000,363886513,1843194044,2207080557,204804597,2048003641,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363886742,4904,363891646,2047994852,2411886498,204804436,2252804192,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363891905,5200,363897105,2252794981,2616692086,204804628,2457604809,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363897430,4127,363901557,2457596245,2821497802,204804694,2662405066,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363901897,5226,363907123,2662396461,3026303584,204804692,2867206379,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363907403,4796,363912199,2867197517,3231109716,204804341,3072006654,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363912431,4846,363917277,3071997836,3435915113,204804724,3276807406,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363917512,5555,363923067,3276798146,3640721213,204804405,3481608106,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363923296,3800,363927096,3481599610,3845526706,204804692,3686408102,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363927331,5018,363932349,3686400073,4050332422,204804753,3891209844,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363932631,5160,363937791,3891200536,4255138327,204804626,4096010322,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363938045,5015,363943060,4096000917,4459943977,204804753,4300810685,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363943318,5781,363949099,4300800655,4664749754,204804722,4505611158,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363949330,3847,363953177,4505602515,4869555692,204804592,4710410954,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363953406,3934,363957340,4710404384,5074361724,204804338,4915212656,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363957572,5115,363962687,4915204463,5279167150,204804689,5120014267,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363962954,4763,363967717,5120005338,5483973055,204804562,5324814663,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363967951,5693,363973644,5324805125,5688778769,204804625,5529615443,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363973880,4708,363978588,5529605798,5893584386,204804785,5734415291,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363978919,4068,363982987,5734407337,6098390324,204804628,5939216033,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363983365,5521,363988886,5939207122,6303196008,204804723,6144017366,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363989234,4763,363993997,6144007822,6508001819,204804692,6348817277,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
363994245,5696,363999941,6348807690,6712807631,204804660,6553618046,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364000173,4980,364005153,6553608258,6917613411,204804660,6758417898,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364005388,4068,364009456,6758409671,7122419127,204804723,6963218462,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364009730,5496,364015226,6963209680,7327224906,204804724,7168019900,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364015525,5180,364020705,7168010076,7532030781,204804629,7372819885,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364020980,5506,364026486,7372810044,7736836530,204804659,7577620209,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364026719,4925,364031644,7577610569,7941642213,204804756,7782420250,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364031877,3823,364035700,7782412421,8146448121,204804628,7987220872,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364035933,4702,364040635,7987213170,8351253805,204804724,8192022596,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364040905,4685,364045590,8192014027,8556059617,204804691,8396823403,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364045820,4717,364050537,8396814860,8760865397,204804692,8601624269,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364050798,5607,364056405,8601614676,8965671081,204804787,8806425070,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364056686,4391,364061077,8806415783,9170476860,204804788,9011224962,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364061353,5160,364066513,9011216511,9375283024,204804404,9216026075,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364066842,5079,364071921,9216016659,9580088580,204804628,9420826366,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364072249,5101,364077350,9420816914,9784894264,204804724,9625626739,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364077587,5326,364082913,9625617195,9989700108,204804657,9830427178,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364083146,4904,364088050,9830418155,10194506205,204804336,10035227395,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364088283,4651,364092934,10035218823,10399311757,204804559,10240028033,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364093164,4204,364097368,10240019940,10604117308,204804784,10444828928,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
364097671,5053,364102724,10444820361,10808923085,204804783,10649630197,4049,4049,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
