API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
288330297,1118941933,1407272230,1379,1407273609,409608460,1528551772,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407275360,17381,1407292741,409590671,1816883412,409608300,819216352,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407293379,11336,1407304715,819188341,2226493056,409608298,1228807975,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407305105,10023,1407315128,1228787538,2636102666,409608331,1638405892,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407315522,11720,1407327242,1638385067,3045712309,409608330,2048005117,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407327641,10006,1407337647,2047984305,3455321952,409608330,2457602641,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407338004,11132,1407349136,2457582554,3864931690,409608234,2867201920,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407349502,10162,1407359664,2867181476,4274541140,409608425,3276800063,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407360048,10430,1407370478,3276780591,4684151069,409608138,3686399159,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407370858,10162,1407381020,3686379723,5093760743,409608105,4095997990,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407381378,9955,1407391333,4095978891,5503370224,409608265,4505597111,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407391686,13173,1407404859,4505575006,5912979865,409608267,4915196446,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407405421,10174,1407415595,4915174073,6322589668,409608110,5324792357,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407416140,9818,1407425958,5324773356,6732199314,409608109,5734391283,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407426314,9796,1407436110,5734372721,7141808831,409608238,6143990755,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407436473,9890,1407446363,6143972274,7551418637,409608077,6553590241,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407446723,10265,1407456988,6553571326,7961028314,409608042,6963189633,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407457353,10002,1407467355,6963170537,8370637892,409608105,7372788644,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407467713,9968,1407477681,7372769756,8780247437,409608200,7782387924,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407478051,10316,1407488367,7782368774,9189857141,409608137,8191987227,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407488732,10007,1407498739,8191968043,9599466782,409608137,8601586187,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407499137,9927,1407509064,8601567327,10009076391,409608174,9011185428,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407509428,11453,1407520881,9011165060,10418685941,409608273,9420784786,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407521364,9827,1407531191,9420764559,10828295750,409608112,9830382498,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407531569,10142,1407541711,9830363559,11237905270,409608240,10239981941,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407542080,9932,1407552012,10239963034,11647515046,409608113,10649581079,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407552370,9898,1407562268,10649562299,12057124567,409608237,11059180434,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407562626,10015,1407572641,11059161635,12466734276,409608173,11468779823,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407573006,9842,1407582848,11468761041,12876343889,409608205,11878379088,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407583232,10304,1407593536,11878360126,13285953662,409608077,12287978507,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407593899,9947,1407603846,12287959429,13695563275,409608109,12697577485,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1407604210,10171,1407614381,12697558507,14105172888,409608143,13107176821,3533,3533,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
