API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
1458411859,10009,1458421868,3583747742,5042169610,102402583,3686160334,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458422245,10154,1458432399,3686141202,5144573601,102402583,3788553939,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458432784,10078,1458442862,3788534858,5246977720,102402456,3890947392,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458443277,9938,1458453215,3890928336,5349381551,102402616,3993340890,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458453611,10176,1458463787,3993321756,5451785543,102402615,4095734547,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458464180,10372,1458474552,4095715014,5554189566,102402583,4198127969,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458474965,9926,1458484891,4198108762,5656593653,102402487,4300521175,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458485267,10012,1458495279,4300502237,5758997516,102402615,4402914864,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458495726,12261,1458507987,4402893520,5861401507,102402616,4505308397,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458508410,10066,1458518476,4505287214,5963805690,102402424,4607699704,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458518879,9973,1458528852,4607680798,6066209650,102402454,4710093225,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458529245,9858,1458539103,4710074377,6168613480,102402614,4812486849,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458539506,10002,1458549508,4812468090,6271017598,102402487,4914880579,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458549914,9875,1458559789,4914861704,6373421493,102402582,5017274161,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458560197,10289,1458570486,5017255189,6475825675,102402390,5119667868,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458570866,12293,1458583159,5119646410,6578229569,102402486,5222061189,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458583586,9940,1458593526,5222040001,6680633527,102402518,5324452459,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458593903,10513,1458604416,5324433005,6783037421,102402615,5426846133,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458604783,9994,1458614777,5426826762,6885441539,102402487,5529239243,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458615177,11687,1458626864,5529218666,6987845530,102402486,5631632839,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458627277,10268,1458637545,5631611975,7090249520,102402486,5734024729,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458637949,9894,1458647843,5734005699,7192653542,102402454,5836418047,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458648228,9953,1458658181,5836399319,7295057500,102402487,5938811759,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458658589,10175,1458668764,5938792694,7397461458,102402519,6041205388,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458669133,10030,1458679163,6041186382,7499865545,102402422,6143598834,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458679527,10284,1458689811,6143579660,7602269471,102402486,6245992430,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458690225,10629,1458700854,6245972511,7704673365,102402582,6348385722,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458701218,10086,1458711304,6348366051,7807077355,102402582,6450778719,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458711680,10136,1458721816,6450759498,7909481314,102402614,6553172248,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458722208,9998,1458732206,6553153226,8011885432,102402486,6655565710,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458732577,12367,1458744944,6655544542,8114289486,102402421,6757959330,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458745353,9794,1458755147,6757938136,8216693283,102402614,6860350544,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458755556,12100,1458767656,6860329617,8319097273,102402614,6962744331,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458768078,10512,1458778590,6962722673,8421501263,102402614,7065135799,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458778965,9992,1458788957,7065116456,8523905413,102402453,7167528901,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458789331,9995,1458799326,7167509948,8626309274,102402582,7269922525,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458799743,10026,1458809769,7269903463,8728713232,102402613,7372316102,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458810172,9978,1458820150,7372297232,8831117382,102402454,7474709664,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458820517,10083,1458830600,7474690644,8933521244,102402581,7577103308,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458830977,9941,1458840918,7577084251,9035925169,102402646,7679496838,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458841286,11936,1458853222,7679476065,9138329287,102402517,7781890518,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458853601,10027,1458863628,7781869584,9240733212,102402582,7884282193,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458864001,10028,1458874029,7884263173,9343137202,102402582,7986675783,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458874395,9951,1458884346,7986656942,9445541288,102402486,8089069379,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458884719,9964,1458894683,8089050563,9547945246,102402517,8191463044,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458895046,9911,1458904957,8191444342,9650349299,102402454,8293856707,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458905344,9993,1458915337,8293837792,9752753129,102402614,8396250399,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458915747,9933,1458925680,8396231439,9855157119,102402613,8498643985,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458926046,10006,1458936052,8498625184,9957561236,102402486,8601037676,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458936415,10034,1458946449,8601018777,10059965226,102402487,8703431298,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458946811,10002,1458956813,8703412436,10162369249,102402457,8805824895,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458957217,12211,1458969428,8805803813,10264773241,102402457,8908218481,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458969873,9841,1458979714,8908197424,10367177138,102402552,9010609817,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458980119,9748,1458989867,9010591231,10469581098,102402584,9113003563,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1458990284,9928,1459000212,9112984942,10571985154,102402520,9215397390,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459000626,9943,1459010569,9215378578,10674389147,102402520,9317791041,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459010932,10300,1459021232,9317771939,10776793171,102402488,9420184727,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459021589,9976,1459031565,9420165470,10879197035,102402616,9522578062,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459031922,10061,1459041983,9522559076,10981601059,102402584,9624971721,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459042350,9950,1459052300,9624952751,11084005051,102402584,9727365285,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459052665,10043,1459062708,9727346303,11186409011,102402617,9829758963,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459063073,10047,1459073120,9829739883,11288813003,102402617,9932152547,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459073520,11783,1459085303,9932131757,11391217060,102402552,10034546092,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459085720,9934,1459095654,10034525494,11493621148,102402456,10136937884,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459096061,9948,1459106009,10136919067,11596025076,102402520,10239331535,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459106412,9921,1459116333,10239312767,11698429100,102402489,10341725177,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459116699,10167,1459126866,10341706131,11800832997,102402584,10444118882,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459127228,10047,1459137275,10444099714,11903236989,102402584,10546512345,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459137672,9978,1459147650,10546493491,12005641141,102402424,10648905893,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459148012,9965,1459157977,10648887124,12108045101,102402454,10751299543,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459158403,9974,1459168377,10751280586,12210448963,102402582,10853693142,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459168745,10087,1459178832,10853674185,12312853017,102402518,10956086790,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459179233,11906,1459191139,10956065773,12415256912,102402613,11058480292,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459191554,9853,1459201407,11058459559,12517660966,102402550,11160871962,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459201796,9937,1459211733,11160853255,12620064988,102402518,11263265710,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459212130,10193,1459222323,11263246719,12722469042,102402454,11365659366,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459222719,9676,1459232395,11365640605,12824873000,102402486,11468052767,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459232759,26849,1459259608,11468017478,12927277086,102402390,11570446717,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459260275,12451,1459272726,11570408158,13029680884,102402582,11672823191,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459273152,10417,1459283569,11672801274,13132084843,102402614,11775214305,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459283970,9979,1459293949,11775195012,13234488961,102402486,11877607477,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459294334,10146,1459304480,11877588471,13336892951,102402486,11980001103,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459304846,9918,1459314764,11979982209,13439296973,102402454,12082394581,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459315165,11682,1459326847,12082374085,13541700932,102402485,12184788252,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459327256,10051,1459337307,12184767519,13644104826,102402582,12287180152,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459337711,9887,1459347598,12287161282,13746508880,102402518,12389573687,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459347984,9954,1459357938,12389554964,13848912902,102402486,12491967404,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459358321,9839,1459368160,12491948700,13951316860,102402518,12594361057,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459368566,9922,1459378488,12594342362,14053720850,102402519,12696754803,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459378849,10082,1459388931,12696735942,14156124873,102402488,12799148512,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459389337,12728,1459402065,12799126704,14258528769,102402584,12901542016,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459402477,10579,1459413056,12901519865,14360932921,102402423,13003932867,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1459413427,10000,1459423427,13003913485,14463336912,102402424,13106325909,3657,3657,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
