API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
290254436,1130710746,,,1420964813,819215289,1949925666,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1420967999,16143,1420984142,819197335,2240181477,819215633,1638429111,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1420984634,11737,1420996371,1638402051,3059398422,819215696,2457629484,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1420996768,10063,1421006831,2457608631,3878615462,819215682,3276834376,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421007184,11363,1421018547,3276813941,4697832488,819215688,4096040992,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421018917,10157,1421029074,4096020382,5517049456,819215749,4915246288,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421029451,10874,1421040325,4915226224,6336266549,819215678,5734452776,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421040660,9966,1421050626,5734432945,7155483571,819215678,6553658589,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421050986,10200,1421061186,6553639471,7974700657,819215612,7372865283,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421061536,10062,1421071598,7372846111,8793917709,819215580,8192071753,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421071930,10002,1421081932,8192052701,9613134633,819215675,9011278378,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421082295,12625,1421094920,9011256924,10432351844,819215482,9830485031,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421095264,10893,1421106157,9830462674,11251568831,819215514,10649689081,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421106643,10033,1421116676,10649669205,12070785881,819215480,11468894718,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421117021,9996,1421127017,11468875719,12890002736,819215640,12288101355,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1421127382,9922,1421137304,12288082544,13709219848,819215563,13107308029,3471,3471,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
