API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
201670352,173179793,,,374847301,102402646,275579595,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374852781,9454,374862235,102388768,477251003,102402870,204801092,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374862734,10753,374873487,204781474,579654961,102402839,307195066,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374873762,4895,374878657,307180551,682059208,102402519,409587965,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374878953,6485,374885438,409577377,784462815,102402838,511986700,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374885720,4108,374889828,511976913,886866741,102402838,614383859,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374890120,5348,374895468,614375551,989271019,102402487,716783386,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374895701,4893,374900594,716774064,1091674658,102402775,819181732,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374900852,5069,374905921,819172664,1194078585,102402774,921580507,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374906210,5909,374912119,921570456,1296482575,102402710,1023979075,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374912352,5417,374917769,1023968540,1398886309,102402903,1126376860,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374918023,4514,374922537,1126367699,1501290236,102402903,1228775116,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374922906,4747,374927653,1228766446,1603694099,102402966,1331174159,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374927987,4760,374932747,1331165406,1706098153,102402838,1433573004,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374933037,7945,374940982,1433561161,1808502143,102402775,1535971881,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374941269,5016,374946285,1535959657,1910905942,102402903,1638367576,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374946540,4753,374951293,1638358704,2013309997,102402773,1740766230,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
374951521,4607,374956128,1740757794,2115713922,102402774,1843165175,4114,4114,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
