API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
1403848115,9935,1403858050,4095886339,5499744389,204804391,4300700665,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403858398,10001,1403868399,4300681917,5704550316,204804358,4505496276,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403868781,12285,1403881066,4505474984,5909356050,204804517,4710291786,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403881451,9928,1403891379,4710270692,6114162071,204804386,4915085006,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403891728,10000,1403901728,4915066137,6318967865,204804482,5119880619,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403902072,10033,1403912105,5119861778,6523773883,204804354,5324676165,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403912478,9865,1403922343,5324657366,6728579709,204804417,5529471648,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403922698,10080,1403932778,5529452725,6933385503,204804513,5734267318,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403933155,9799,1403942954,5734248567,7138191521,204804385,5939062751,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403943323,10195,1403953518,5939043828,7342997346,204804450,6143858473,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403953898,9908,1403963806,6143839526,7547803332,204804354,6348653788,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403964202,10024,1403974226,6348635028,7752609254,204804322,6553449374,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403974578,9922,1403984500,6553430676,7957415176,204804291,6758244889,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403984857,11998,1403996855,6758224148,8162221003,204804358,6963040504,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1403997261,9765,1404007026,6963019839,8367026865,204804390,7167833994,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404007404,10018,1404017422,7167815209,8571832631,204804518,7372629745,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404017818,12268,1404030086,7372608631,8776638717,204804325,7577425224,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404030497,9861,1404040358,7577404221,8981444579,204804358,7782218440,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404040739,10006,1404050745,7782199695,9186250440,204804390,7987014091,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404051179,9926,1404061105,7986995229,9391056334,204804390,8191809545,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404061476,9882,1404071358,8191790934,9595862292,204804326,8396605142,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404071725,9951,1404081676,8396586478,9800668154,204804358,8601400787,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404082071,9942,1404092013,8601381971,10005473984,204804422,8806196335,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404092377,11920,1404104297,8806175613,10210279910,204804391,9010991924,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404104716,10236,1404114952,9010970917,10415085869,204804326,9215785479,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404115343,9847,1404125190,9215766413,10619891603,204804486,9420580746,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404125606,9837,1404135443,9420562118,10824697561,204804423,9625376378,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404135805,10003,1404145808,9625357712,11029503520,204804358,9830172073,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404146216,9875,1404156091,9830153260,11234309351,204804422,10034967557,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404156450,9952,1404166402,10034948811,11439115213,204804454,10239763217,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404166761,9861,1404176622,10239744389,11643921011,204804551,10444558801,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404176984,9935,1404186919,10444540179,11848727098,204804358,10649354472,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404187287,9978,1404197265,10649335695,12053532960,204804390,10854150063,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404197697,9881,1404207578,10854131276,12258338854,204804391,11058945548,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404207960,11782,1404219742,11058925071,12463144813,204804326,11263741179,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404220140,9856,1404229996,11263720711,12667950707,204804326,11468534893,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404230359,9908,1404240267,11468516302,12872756569,204804358,11673330568,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404240627,9963,1404250590,11673311905,13077562495,204804326,11878126194,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404250967,9882,1404260849,11878107444,13282368293,204804422,12082921748,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404261229,10013,1404271242,12082902817,13487174059,204804551,12287717381,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404271657,9908,1404281565,12287698421,13691979986,204804518,12492512847,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404281951,10541,1404292492,12492493420,13896785912,204804486,12697308447,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404292852,9976,1404302828,12697288978,14101591806,204804485,12902103439,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1404303206,9978,1404313184,12902084611,14306397795,204804389,13106898978,3595,3595,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
