API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
205734629,163040509,,,368770202,204799568,367835141,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368777872,7379,368785251,204785543,573570794,204799985,409592907,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368785732,4709,368790441,409581298,778371739,204800048,614386055,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368790756,5383,368796139,614376608,983172747,204800050,819182041,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368796429,4944,368801373,819172448,1187973821,204799985,1023977377,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368801635,3937,368805572,1023969226,1392774798,204800016,1228773179,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368805806,6159,368811965,1228763905,1597575870,204799953,1433570017,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368812198,3895,368816093,1433560754,1802376847,204799986,1638364635,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368816392,5472,368821864,1638356057,2007177921,204799918,1843161447,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368822140,4949,368827089,1843151774,2211978863,204799982,2047956705,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368827350,4742,368832092,2047947745,2416779837,204800014,2252752501,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368832350,5443,368837793,2252743082,2621580875,204799983,2457548508,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368838128,4096,368842224,2457539722,2826381946,204799918,2662343736,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368842569,5152,368847721,2662335103,3031182824,204800046,2867140301,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368847958,4802,368852760,2867131134,3235983894,204799983,3071935919,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368853001,4928,368857929,3071927036,3440784965,204799917,3276731881,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368858164,5407,368863571,3276722399,3645585970,204799919,3481527725,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368863855,3842,368867697,3481519248,3850386945,204799951,3686323041,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368867961,5114,368873075,3686314813,4055187888,204800020,3891119947,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368873306,4860,368878166,3891110702,4259988868,204800053,4095915615,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368878396,4783,368883179,4095906830,4464790009,204799925,4300711538,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368883460,5724,368889184,4300701710,4669590894,204800053,4505507487,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368889439,4070,368893509,4505498558,4874392067,204799893,4710302521,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368893742,4238,368897980,4710295132,5079193112,204799860,4915099230,2485,2485,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
