API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
288650021,1110000826,1398650847,1575,1398652422,409606846,1519609247,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398654377,17216,1398671593,409589083,1808260676,409607103,819213402,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398672107,11541,1398683648,819185475,2217869123,409607170,1228804186,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398684020,10337,1398694357,1228783280,2627477637,409607171,1638400788,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398694758,11840,1398706598,1638379521,3037086119,409607203,2047998564,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398706983,10317,1398717300,2047977302,3446694602,409607233,2457594852,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398717643,11981,1398729624,2457573491,3856303115,409607238,2867192710,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398730024,10040,1398740064,2867171473,4265911537,409607336,3276788849,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398740410,10507,1398750917,3276769493,4675520410,409606984,3686386984,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398751281,10422,1398761703,3686367099,5085128802,409607113,4095984634,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398762051,10072,1398772123,4095965135,5494737258,409607177,4505582384,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398772474,14749,1398787223,4505558588,5904345811,409607144,4915180481,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398787673,10998,1398798671,4915155788,6313954459,409607016,5324773802,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398799028,9804,1398808832,5324754211,6723563043,409606953,5734370968,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398809175,9970,1398819145,5734352387,7133171532,409606984,6143969341,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398819558,9872,1398829430,6143950558,7542779988,409607048,6553567478,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398829819,10400,1398840219,6553548289,7952388508,409607054,6963165743,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398840554,10037,1398850591,6963146411,8361997002,409607089,7372763537,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398850930,9890,1398860820,7372744647,8771605467,409607153,7782361690,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398861211,9912,1398871123,7782342873,9181213996,409607152,8191959937,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398871450,9972,1398881422,8191941102,9590822524,409607153,8601558227,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398881753,10244,1398891997,8601539088,10000431085,409607127,9011156459,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398892398,12208,1398904606,9011135014,10410039620,409607128,9420754350,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398904984,9815,1398914799,9420733357,10819648156,409607128,9830350300,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398915153,9896,1398925049,9830331835,11229256884,409606937,10239948668,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398925396,9934,1398935330,10239929931,11638865261,409607096,10649546961,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398935688,9940,1398945628,10649528169,12048473797,409607095,11059145204,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398946027,11618,1398957645,11059124816,12458082461,409606967,11468743401,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398958033,9880,1398967913,11468723051,12867690964,409606999,11878339930,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398968283,10681,1398978964,11878320599,13277299563,409606936,12287938216,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398979347,9958,1398989305,12287918602,13686907907,409607127,12697535687,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1398989685,9945,1398999630,12697516876,14096516506,409607073,13107133894,2040,2040,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
