API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
201002757,167891939,,,368891898,102400695,270289836,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368897295,9613,368906908,102387093,471294001,102400439,204797145,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368907364,5165,368912529,204782967,573695496,102400791,307188923,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368912792,4715,368917507,307180156,676097663,102400470,409585341,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368917802,6264,368924066,409575443,778499509,102400472,511982179,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368924374,3913,368928287,511972750,880901037,102400791,614377454,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368928546,4941,368933487,614369461,983302948,102400727,716775129,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368933767,4697,368938464,716766650,1085705114,102400407,819171754,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368938697,4717,368943414,819163323,1188106737,102400631,921568671,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368943642,5543,368949185,921559304,1290508489,102400727,1023965574,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368949436,5301,368954737,1023955535,1392910272,102400790,1126361626,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368954970,6627,368961597,1126350585,1495312182,102400727,1228757939,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368962011,5121,368967132,1228746897,1597714029,102400727,1331152745,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368967437,4914,368972351,1331143461,1700115812,102400791,1433549166,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368972617,5655,368978272,1433539483,1802517755,102400695,1535945833,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368978506,4930,368983436,1535936230,1904919666,102400631,1638341791,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368983725,4873,368988598,1638333139,2007321737,102400408,1740738420,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368988885,4548,368993433,1740730088,2109723521,102400473,1843135109,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368993670,4362,368998032,1843127082,2212125114,102400729,1945532173,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
368998265,5470,369003735,1945523516,2314527251,102400440,2047929426,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
369003972,5171,369009143,2047919668,2416928811,102400730,2150325569,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
369009419,4734,369014153,2150316764,2519330917,102400473,2252721971,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
369014389,4349,369018738,2252714092,2621732830,102400408,2355118849,2550,2550,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
