API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
304565772,1157944648,1462510420,1831,1462512251,102402316,1260348795,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462513760,17582,1462531342,102384472,1564915814,102402732,204804786,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462531973,11119,1462543092,204776798,1667319890,102402636,307190553,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462543487,10245,1462553732,307170106,1769723838,102402667,409583018,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462554123,11145,1462565268,409562453,1872127721,102402764,511976362,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462565639,10474,1462576113,511955652,1974531765,102402700,614368826,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462576491,11246,1462587737,614348136,2076935873,102402572,716761954,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462588128,9917,1462598045,716741745,2179339790,102402636,819154298,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462598396,12744,1462611140,819132694,2281743834,102402573,921548011,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462611607,10054,1462621661,921526282,2384147943,102402444,1023938780,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462622026,9973,1462631999,1023919764,2486551763,102402605,1126332342,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462632391,12155,1462644546,1126311166,2588955712,102402636,1228725957,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462645117,10011,1462655128,1228704660,2691359788,102402541,1331117212,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462655629,9765,1462665394,1331098343,2793763737,102402573,1433510681,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462665765,9998,1462675763,1433492050,2896167813,102402477,1535904525,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462676130,9896,1462686026,1535885768,2998571794,102402477,1638298141,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462686382,10378,1462696760,1638279111,3100975871,102402380,1740691869,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462697141,9918,1462707059,1740672600,3203379659,102402573,1843085091,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462707431,9906,1462717337,1843066271,3305783608,102402605,1945478782,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1462717710,9961,1462727671,1945459918,3408187589,102402604,2047872483,2164,2164,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
