API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
289807598,1095178805,1384986403,1681,1384988084,819211571,1914392057,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1384989205,16802,1385006007,819194864,2204200871,819211831,1638423497,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385006831,11316,1385018147,1638395706,3023413853,819211895,2457618917,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385018564,9935,1385028499,2457598497,3842626996,819211811,3276820243,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385028889,14136,1385043025,3276796998,4661840023,819211847,4096022981,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385043437,9926,1385053363,4095999755,5481053118,819211813,4915221494,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385053704,11183,1385064887,4915201292,6300266179,819211809,5734424284,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385065237,10145,1385075382,5734403950,7119479332,819211680,6553625775,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385075771,10257,1385086028,6553606584,7938692612,819211504,7372828345,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385086369,10114,1385096483,7372809137,8757905620,819211570,8192030821,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385096861,10079,1385106940,8192011754,9577118694,819211575,9011233408,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385107288,12361,1385119649,9011212060,10396331709,819211644,9830436065,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385120105,9792,1385129897,9830414896,11215544793,819211644,10649636332,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385130267,9899,1385140166,10649617808,12034757974,819211552,11468839259,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385140529,9987,1385150516,11468820578,12853971094,819211520,12288042085,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1385150895,10035,1385160930,12288023061,13673183991,819211715,13107244811,1978,1978,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
