Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,51478155,1611,31954.2,31777.0,30689,35201,667.3,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
