Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
89.2,179389220,3,59796406.7,907270.0,10853,178471097,102776273.9,cudaMallocHost
10.0,20084524,5,4016904.8,5920.0,4788,20061046,8968947.6,cudaLaunchKernel
0.5,1058895,3,352965.0,61592.0,50045,947258,514705.2,cudaMemcpy
0.1,258749,3,86249.7,99749.0,6302,152698,74125.7,cudaMalloc
0.1,216251,6,36041.8,4788.5,361,156322,61919.2,cudaFree
0.0,4264,1,4264.0,4264.0,4264,4264,0.0,cuModuleGetLoadingMode
