Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
66.2,2289610723,1,2289610723.0,2289610723.0,2289610723,2289610723,0.0,cudaDeviceSynchronize
33.7,1167693743,3,389231247.7,30409.0,21795,1167641539,674123086.9,cudaMallocManaged
0.1,2072588,3,690862.7,742748.0,577434,752406,98350.7,cudaFree
0.0,1270371,100,12703.7,11429.5,10506,56320,5888.6,cudaLaunchKernel
0.0,7035,1,7035.0,7035.0,7035,7035,0.0,cuModuleGetLoadingMode
