Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
66.6,1589772265,3222,493411.6,393229.5,172102,2036417,255848.9,cudaMemset
12.6,300453376,1611,186501.2,34951.0,8881,25830685,680208.5,cudaDeviceSynchronize
8.9,211662578,1616,130979.3,6086.5,3729,185665902,4618346.8,cudaMallocManaged
7.3,173629427,1615,107510.5,12633.0,10288,2070750,160307.3,cudaFree
2.1,49268438,11277,4368.9,4058.0,1955,55097,2157.0,cudaEventSynchronize
1.8,43128679,22554,1912.2,1393.0,1181,65406,2059.7,cudaEventRecord
0.6,14543240,1611,9027.5,8446.0,5253,252178,6755.4,cudaLaunchKernel
0.3,6107511,3222,1895.6,1290.0,477,853085,15255.2,cudaEventCreate
0.0,4228,1,4228.0,4228.0,4228,4228,0.0,cuModuleGetLoadingMode
