Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
78.1,197544143,2,98772071.5,98772071.5,82464,197461679,139568181.4,cudaMallocManaged
20.0,50612910,1,50612910.0,50612910.0,50612910,50612910,0.0,cudaDeviceSynchronize
0.6,1630017,254,6417.4,4943.5,3185,283362,17675.1,cudaLaunchKernel
0.6,1591690,2,795845.0,795845.0,631955,959735,231775.5,cudaFree
0.6,1514312,1,1514312.0,1514312.0,1514312,1514312,0.0,cudaGetDeviceProperties_v2_v12000
0.0,4304,1,4304.0,4304.0,4304,4304,0.0,cuModuleGetLoadingMode
