Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
99.0,18272708792,1,18272708792.0,18272708792.0,18272708792,18272708792,0.0,cudaDeviceSynchronize
1.0,187127133,10,18712713.3,14222.5,4240,186944941,59110784.2,cudaMallocManaged
0.0,2934123,500,5868.2,4781.0,3691,291684,13251.4,cudaLaunchKernel
0.0,710987,10,71098.7,33789.5,8263,199976,74671.7,cudaFree
0.0,4710,1,4710.0,4710.0,4710,4710,0.0,cuModuleGetLoadingMode
