Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
56.7,415968330,4502,92396.3,41064.0,2680,123125780,1836341.3,cudaDeviceSynchronize
25.5,186599603,6,31099933.8,17646.5,5353,186485926,76123281.8,cudaMallocManaged
14.3,104882055,4500,23307.1,10411.0,9318,918601,64971.6,cudaMemset
3.4,24882842,4501,5528.3,4739.0,3670,317720,6824.8,cudaLaunchKernel
0.1,670611,6,111768.5,26170.5,10001,508401,196231.9,cudaFree
0.0,4424,1,4424.0,4424.0,4424,4424,0.0,cuModuleGetLoadingMode
