Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
88.0,31164476642,4502,6922362.6,3319408.0,13048,1717966003,31227636.7,cudaDeviceSynchronize
8.4,2980163471,4500,662258.5,526404.0,68600,1404439,257147.9,cudaMemset
3.3,1172162216,6,195360369.3,19826.0,5859,1172034137,478470475.8,cudaMallocManaged
0.2,81526757,4501,18113.0,17545.0,13304,408007,7980.7,cudaLaunchKernel
0.0,1741525,6,290254.2,37187.5,11679,1439972,567167.9,cudaFree
0.0,4023,1,4023.0,4023.0,4023,4023,0.0,cuModuleGetLoadingMode
