Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
86.1,243389583,3,81129861.0,25786562.0,25753464,191849557,95886070.9,cudaMallocHost
11.5,32459625,254,127793.8,4860.5,3175,31159549,1954804.7,cudaLaunchKernel
1.7,4777064,3,1592354.7,1588792.0,1570984,1617288,23356.7,cudaMemcpy
0.5,1471616,1,1471616.0,1471616.0,1471616,1471616,0.0,cudaGetDeviceProperties_v2_v12000
0.1,235316,5,47063.2,4762.0,374,154693,68015.0,cudaFree
0.1,182459,2,91229.5,91229.5,63990,118469,38522.5,cudaMalloc
0.0,6978,1,6978.0,6978.0,6978,6978,0.0,cudaDeviceSynchronize
0.0,4324,1,4324.0,4324.0,4324,4324,0.0,cuModuleGetLoadingMode
