Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
97.2,1173914434,3,391304811.3,283651.0,280770,1173350013,677271011.6,cudaMallocHost
1.3,16011940,3,5337313.3,267936.0,250204,15493800,8795779.9,cudaMemcpy
1.3,15469310,5,3093862.0,15449.0,12164,15405763,6882562.6,cudaLaunchKernel
0.2,2484586,6,414097.7,92456.5,11098,1982270,773759.4,cudaFree
0.0,377195,3,125731.7,173687.0,7437,196071,103055.7,cudaMalloc
0.0,5397,1,5397.0,5397.0,5397,5397,0.0,cuModuleGetLoadingMode
