Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
73.8,167472101,13,12882469.3,3846.0,2753,167420811,46432992.9,cudaMalloc
25.1,56862456,36,1579512.7,5052.5,3804,56641784,9439247.4,cudaLaunchKernel
1.0,2176782,1,2176782.0,2176782.0,2176782,2176782,0.0,cudaThreadSynchronize
0.1,140695,13,10822.7,4009.0,3065,87350,23040.8,cudaFree
0.1,134974,9,14997.1,10090.0,7668,42373,11652.6,cudaMemcpy
0.0,34477,1,34477.0,34477.0,34477,34477,0.0,cudaMemset
0.0,4260,1,4260.0,4260.0,4260,4260,0.0,cuModuleGetLoadingMode
