Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,52706,5,10541.2,10401.0,9504,12065,1102.5,"dynproc_kernel(int, int *, int *, int *, int, int, int, int)"
