Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,12970572699,254,51065246.8,28803760.0,1952,586234730,64327287.2,"convolution3D_kernel(float *, float *, int)"
