Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
93.9,18259723376,1,18259723376.0,18259723376.0,18259723376,18259723376,0.0,cudaDeviceSynchronize
6.0,1171424441,4,292856110.3,682102.5,141345,1169918891,584708687.6,cudaMallocHost
0.0,6348203,500,12696.4,10681.0,9832,483675,21718.8,cudaLaunchKernel
0.0,6066228,7,866604.0,38141.0,23756,2899633,1141346.8,cudaMemcpy
0.0,1308027,14,93430.5,62803.5,3897,317165,103500.0,cudaFree
0.0,448387,10,44838.7,33912.5,2808,153430,50210.2,cudaMalloc
0.0,4739,1,4739.0,4739.0,4739,4739,0.0,cuModuleGetLoadingMode
