Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
98.9,18272219059,1,18272219059.0,18272219059.0,18272219059,18272219059,0.0,cudaDeviceSynchronize
0.9,171150074,4,42787518.5,1315775.5,12953,168505570,83814713.6,cudaMallocHost
0.2,33273813,500,66547.6,4727.0,3620,30735811,1374323.6,cudaLaunchKernel
0.0,2458620,7,351231.4,13710.0,7867,2176542,806646.3,cudaMemcpy
0.0,402817,14,28772.6,4255.0,311,155177,43823.6,cudaFree
0.0,335721,10,33572.1,25252.5,3147,86592,33262.7,cudaMalloc
0.0,3880,1,3880.0,3880.0,3880,3880,0.0,cuModuleGetLoadingMode
