Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
75.5,1575650544,4502,349989.0,50520.5,6577,1147790198,17302744.3,cudaDeviceSynchronize
16.2,337839455,13503,25019.6,22572.0,13265,9361306,80499.7,cudaMemcpy
4.2,87928705,9001,9768.8,10330.0,6488,491592,6014.4,cudaMemset
2.6,53467951,4501,11879.1,11105.0,9941,365848,6924.7,cudaLaunchKernel
1.4,28506585,4,7126646.3,228078.5,202331,27848097,13814306.6,cudaMallocHost
0.1,1567989,4,391997.3,88952.5,24870,1365214,650109.4,cudaFreeHost
0.0,550309,6,91718.2,53990.0,4632,223640,101417.9,cudaFree
0.0,367593,6,61265.5,42901.0,3866,163932,67233.8,cudaMalloc
0.0,6139,1,6139.0,6139.0,6139,6139,0.0,cuModuleGetLoadingMode
