Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
57.0,1731185651,6144,281768.5,40742.0,6390,1197827,356595.3,cudaDeviceSynchronize
39.2,1190569893,4,297642473.3,3903375.0,3867467,1178895676,587502136.0,cudaMallocHost
2.9,87450556,6144,14233.5,11106.0,9466,14751643,188076.7,cudaLaunchKernel
0.5,15142328,2,7571164.0,7571164.0,6256287,8886041,1859516.9,cudaMemcpy
0.3,8000568,1,8000568.0,8000568.0,8000568,8000568,0.0,cudaGetDeviceProperties_v2_v12000
0.1,3870376,7,552910.9,790972.0,111377,948288,362460.1,cudaFree
0.0,379650,3,126550.0,140303.0,88998,150349,32906.6,cudaMalloc
0.0,3982,1,3982.0,3982.0,3982,3982,0.0,cuModuleGetLoadingMode
