Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,53409,5,10681.8,10400.0,9760,11680,757.0,"dynproc_kernel(int, int *, int *, int *, int, int, int, int)"
