Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
76.1,521342022,4502,115802.3,37734.5,6642,169446538,3567189.8,cudaDeviceSynchronize
15.0,102504721,13503,7591.3,7520.0,5057,652391,5931.9,cudaMemcpy
3.3,22469030,4501,4992.0,4513.0,3493,889367,13408.0,cudaLaunchKernel
3.1,21438498,9001,2381.8,1860.0,1591,52900,1815.5,cudaMemset
1.8,12575076,4,3143769.0,935628.5,8581,10695238,5053324.7,cudaMallocHost
0.7,4711511,4,1177877.8,442129.0,25459,3801794,1762721.4,cudaFreeHost
0.0,244926,6,40821.0,41163.5,3469,78842,39037.9,cudaMalloc
0.0,215092,6,35848.7,30594.0,4290,74805,33407.0,cudaFree
0.0,4381,1,4381.0,4381.0,4381,4381,0.0,cuModuleGetLoadingMode
