Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,294904720,1611,183056.9,32063.0,30974,25827729,680080.9,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
