Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,13730200,5,2746040.0,2758603.0,1783505,3934923,913483.9,"dynproc_kernel(int, int *, int *, int *, int, int, int, int)"
