Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
97.7,186923737,13,14378749.0,10618.0,4362,186777935,51799509.4,cudaMallocManaged
1.4,2637440,1,2637440.0,2637440.0,2637440,2637440,0.0,cudaDeviceSynchronize
0.6,1053341,36,29259.5,4922.0,3752,830635,137455.5,cudaLaunchKernel
0.2,364670,13,28051.5,8510.0,7315,249861,66756.5,cudaFree
0.2,318081,1,318081.0,318081.0,318081,318081,0.0,cudaMemset
0.0,4543,1,4543.0,4543.0,4543,4543,0.0,cuModuleGetLoadingMode
