Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
74.7,3484191443,3,1161397147.7,152689.0,34576,3484004178,2011436692.1,cudaFree
25.3,1177203224,3,392401074.7,79002.0,13070,1177111152,679578862.4,cudaMallocManaged
0.0,422213,5,84442.6,13116.0,10957,365525,157188.1,cudaLaunchKernel
0.0,5391,1,5391.0,5391.0,5391,5391,0.0,cuModuleGetLoadingMode
