Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
98.5,1171850046,3,390616682.0,2084337.0,2064940,1167700769,672974560.3,cudaMallocHost
0.9,11185530,3,3728510.0,3392869.0,3318833,4473828,646525.0,cudaMemcpy
0.3,3136072,1,3136072.0,3136072.0,3136072,3136072,0.0,cudaDeviceSynchronize
0.2,1881292,6,313548.7,332919.5,92028,581475,198401.6,cudaFree
0.1,1301605,100,13016.1,11936.0,10511,50165,5520.0,cudaLaunchKernel
0.0,366066,3,122022.0,81404.0,74393,210269,76504.5,cudaMalloc
0.0,5142,1,5142.0,5142.0,5142,5142,0.0,cuModuleGetLoadingMode
