Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
99.2,1165640055,13,89664619.6,8139.0,3808,1165520907,323254584.2,cudaMallocManaged
0.5,5920484,1,5920484.0,5920484.0,5920484,5920484,0.0,cudaDeviceSynchronize
0.1,1546140,36,42948.3,11058.5,10262,1022155,168270.2,cudaLaunchKernel
0.1,1439456,1,1439456.0,1439456.0,1439456,1439456,0.0,cudaMemset
0.0,355555,13,27350.4,8928.0,7636,228030,60501.5,cudaFree
0.0,5440,1,5440.0,5440.0,5440,5440,0.0,cuModuleGetLoadingMode
